contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,last_price,volume,open_interest,trading_status
MO2301-C-6100,C,6100.0,2023-01-20,2022-12-06 09:32:52.9,611.6,6,620.2,6,626.8,0,21,TRADING
MO2301-C-6200,C,6200.0,2023-01-20,2022-12-06 09:32:52.9,523.8,1,532.2,21,520.0,0,47,TRADING
MO2301-C-6300,C,6300.0,2023-01-20,2022-12-06 09:32:52.9,443.0,6,448.4,6,439.0,0,94,TRADING
MO2301-C-6400,C,6400.0,2023-01-20,2022-12-06 09:32:52.9,367.4,1,370.8,6,366.8,1,82,TRADING
MO2301-C-6500,C,6500.0,2023-01-20,2022-12-06 09:32:52.9,298.2,6,301.2,6,297.6,2,192,TRADING
MO2301-C-6600,C,6600.0,2023-01-20,2022-12-06 09:32:52.9,237.2,6,240.2,12,237.0,3,254,TRADING
MO2301-C-6700,C,6700.0,2023-01-20,2022-12-06 09:32:52.9,183.8,1,187.8,12,180.0,5,446,TRADING
MO2301-C-6800,C,6800.0,2023-01-20,2022-12-06 09:32:52.9,140.8,6,143.2,6,140.6,0,277,TRADING
MO2301-C-6900,C,6900.0,2023-01-20,2022-12-06 09:32:52.9,104.2,6,107.2,6,106.6,0,193,TRADING
MO2301-C-7000,C,7000.0,2023-01-20,2022-12-06 09:32:52.9,77.0,12,78.8,18,78.0,0,274,TRADING
MO2301-C-7100,C,7100.0,2023-01-20,2022-12-06 09:32:52.9,55.4,1,56.8,6,56.4,0,345,TRADING
MO2301-P-5700,P,5700.0,2023-01-20,2022-12-06 09:32:52.9,6.8,52,7.6,18,7.6,1,146,TRADING
MO2301-P-5800,P,5800.0,2023-01-20,2022-12-06 09:32:52.9,9.6,24,10.4,36,11.6,6,282,TRADING
MO2301-P-5900,P,5900.0,2023-01-20,2022-12-06 09:32:52.9,13.2,6,14.4,24,14.6,0,248,TRADING
MO2301-P-6000,P,6000.0,2023-01-20,2022-12-06 09:32:52.9,19.2,12,20.4,18,20.8,23,514,TRADING
MO2301-P-6100,P,6100.0,2023-01-20,2022-12-06 09:32:52.9,27.6,6,29.0,6,29.2,0,590,TRADING
MO2301-P-6200,P,6200.0,2023-01-20,2022-12-06 09:32:52.9,38.2,21,40.6,10,39.4,3,433,TRADING
MO2301-P-6300,P,6300.0,2023-01-20,2022-12-06 09:32:52.9,54.8,33,57.2,6,57.6,0,398,TRADING
MO2301-P-6400,P,6400.0,2023-01-20,2022-12-06 09:32:52.9,76.0,3,78.8,12,76.0,5,839,TRADING
MO2301-P-6500,P,6500.0,2023-01-20,2022-12-06 09:32:52.9,106.8,3,110.0,6,110.0,0,540,TRADING
MO2301-P-6600,P,6600.0,2023-01-20,2022-12-06 09:32:52.9,144.6,6,148.4,6,147.8,0,311,TRADING
MO2301-P-6700,P,6700.0,2023-01-20,2022-12-06 09:32:52.9,191.2,3,195.8,12,196.8,0,150,TRADING
MO2301-P-6800,P,6800.0,2023-01-20,2022-12-06 09:32:52.9,246.8,6,252.0,6,254.2,4,91,TRADING
MO2301-P-6900,P,6900.0,2023-01-20,2022-12-06 09:32:52.9,309.8,6,318.6,6,319.8,0,48,TRADING
MO2301-P-7000,P,7000.0,2023-01-20,2022-12-06 09:32:52.9,381.8,6,392.2,6,389.6,0,39,TRADING
MO2301-P-7100,P,7100.0,2023-01-20,2022-12-06 09:32:52.9,459.6,6,471.0,12,478.2,0,15,TRADING
MO2301-C-7200,C,7200.0,2023-01-20,2022-12-06 09:32:52.9,39.6,6,41.4,6,41.6,1,255,TRADING
MO2301-P-7200,P,7200.0,2023-01-20,2022-12-06 09:32:52.9,542.8,6,553.4,6,562.2,0,44,TRADING
MO2212-C-7300,C,7300.0,2022-12-16,2022-12-06 09:32:52.9,3.2,16,3.4,10,3.2,3,783,TRADING
MO2212-P-7300,P,7300.0,2022-12-16,2022-12-06 09:32:52.9,587.8,4,595.0,12,586.4,0,24,TRADING
MO2301-C-7300,C,7300.0,2023-01-20,2022-12-06 09:32:52.9,27.6,1,29.2,6,28.0,0,140,TRADING
MO2301-P-7300,P,7300.0,2023-01-20,2022-12-06 09:32:52.9,631.2,3,641.2,6,642.2,0,10,TRADING
MO2309-P-7400,P,7400.0,2023-09-15,2022-12-06 09:32:52.9,1101.4,2,1119.0,1,1132.4,0,44,TRADING
MO2301-P-7400,P,7400.0,2023-01-20,2022-12-06 09:32:52.9,722.2,12,732.4,2,742.2,0,29,TRADING
MO2302-C-5900,C,5900.0,2023-02-17,2022-12-06 09:32:52.9,791.2,6,804.8,12,776.6,0,4,TRADING
MO2302-C-6000,C,6000.0,2023-02-17,2022-12-06 09:32:52.9,704.4,6,717.4,6,475.4,0,9,TRADING
MO2302-C-6100,C,6100.0,2023-02-17,2022-12-06 09:32:52.9,620.0,6,633.2,12,500.0,0,2,TRADING
MO2302-C-6200,C,6200.0,2023-02-17,2022-12-06 09:32:52.9,539.2,6,553.4,12,479.6,0,4,TRADING
MO2302-C-6300,C,6300.0,2023-02-17,2022-12-06 09:32:52.9,464.8,6,478.8,28,471.0,0,7,TRADING
MO2302-C-6400,C,6400.0,2023-02-17,2022-12-06 09:32:52.9,393.4,13,407.6,6,327.8,0,30,TRADING
MO2302-C-6500,C,6500.0,2023-02-17,2022-12-06 09:32:52.9,332.4,12,342.8,6,334.4,0,116,TRADING
MO2302-C-6600,C,6600.0,2023-02-17,2022-12-06 09:32:52.9,275.4,2,286.6,12,268.2,0,102,TRADING
MO2302-C-6700,C,6700.0,2023-02-17,2022-12-06 09:32:52.9,225.8,6,235.8,28,219.2,0,118,TRADING
MO2302-C-6800,C,6800.0,2023-02-17,2022-12-06 09:32:52.9,181.8,6,191.6,24,177.0,0,40,TRADING
MO2302-C-6900,C,6900.0,2023-02-17,2022-12-06 09:32:52.9,144.0,2,153.6,13,151.2,0,12,TRADING
MO2302-C-7000,C,7000.0,2023-02-17,2022-12-06 09:32:52.9,114.0,1,121.6,6,115.0,0,140,TRADING
MO2302-C-7100,C,7100.0,2023-02-17,2022-12-06 09:32:52.9,88.8,6,94.2,16,93.0,0,76,TRADING
MO2302-C-7200,C,7200.0,2023-02-17,2022-12-06 09:32:52.9,66.8,12,72.8,4,68.6,0,26,TRADING
MO2302-C-7300,C,7300.0,2023-02-17,2022-12-06 09:32:52.9,51.6,12,54.4,6,52.2,0,37,TRADING
MO2302-C-7400,C,7400.0,2023-02-17,2022-12-06 09:32:52.9,38.4,6,41.4,16,40.2,0,59,TRADING
MO2302-P-5900,P,5900.0,2023-02-17,2022-12-06 09:32:52.9,29.0,6,32.0,6,31.6,0,56,TRADING
MO2302-P-6000,P,6000.0,2023-02-17,2022-12-06 09:32:52.9,40.6,6,43.2,6,41.4,0,84,TRADING
MO2302-P-6100,P,6100.0,2023-02-17,2022-12-06 09:32:52.9,54.4,12,60.0,7,57.2,0,48,TRADING
MO2302-P-6200,P,6200.0,2023-02-17,2022-12-06 09:32:52.9,76.6,7,79.8,6,77.4,0,98,TRADING
MO2302-P-6300,P,6300.0,2023-02-17,2022-12-06 09:32:52.9,98.6,12,103.4,6,99.6,0,68,TRADING
MO2302-P-6400,P,6400.0,2023-02-17,2022-12-06 09:32:52.9,127.2,6,134.0,7,132.6,0,102,TRADING
MO2302-P-6500,P,6500.0,2023-02-17,2022-12-06 09:32:52.9,163.8,6,172.8,7,175.4,0,119,TRADING
MO2302-P-6600,P,6600.0,2023-02-17,2022-12-06 09:32:52.9,206.2,10,215.6,19,218.2,0,52,TRADING
MO2302-P-6700,P,6700.0,2023-02-17,2022-12-06 09:32:52.9,254.0,30,265.6,13,263.8,0,47,TRADING
MO2302-P-6800,P,6800.0,2023-02-17,2022-12-06 09:32:52.9,310.8,12,319.2,8,314.0,0,8,TRADING
MO2302-P-6900,P,6900.0,2023-02-17,2022-12-06 09:32:52.9,371.2,6,383.2,7,386.4,0,2,TRADING
MO2302-P-7000,P,7000.0,2023-02-17,2022-12-06 09:32:52.9,439.4,6,450.6,6,500.0,0,14,TRADING
MO2302-P-7100,P,7100.0,2023-02-17,2022-12-06 09:32:52.9,510.6,6,524.4,6,535.8,0,4,TRADING
MO2302-P-7200,P,7200.0,2023-02-17,2022-12-06 09:32:52.9,590.2,6,602.8,6,730.2,0,15,TRADING
MO2302-P-7300,P,7300.0,2023-02-17,2022-12-06 09:32:52.9,671.6,6,685.6,6,1000.0,0,2,TRADING
MO2302-P-7400,P,7400.0,2023-02-17,2022-12-06 09:32:52.9,758.4,12,772.4,6,941.6,0,2,TRADING
MO2302-C-5800,C,5800.0,2023-02-17,2022-12-06 09:32:52.9,882.0,6,897.0,30,867.4,0,2,TRADING
MO2302-P-5800,P,5800.0,2023-02-17,2022-12-06 09:32:52.9,20.8,13,23.6,12,20.8,2,16,TRADING
MO2212-P-8200,P,8200.0,2022-12-16,2022-12-06 09:32:52.9,1483.6,10,1493.2,12,1518.8,0,55,TRADING
MO2212-C-6200,C,6200.0,2022-12-16,2022-12-06 09:32:52.9,510.8,6,517.6,10,491.0,0,219,TRADING
MO2212-C-6400,C,6400.0,2022-12-16,2022-12-06 09:32:52.9,320.8,2,326.2,6,312.6,1,521,TRADING
MO2212-C-6600,C,6600.0,2022-12-16,2022-12-06 09:32:52.9,160.8,1,162.6,6,160.6,73,1242,TRADING
MO2212-C-6800,C,6800.0,2022-12-16,2022-12-06 09:32:52.9,59.6,14,60.6,1,60.2,297,3652,TRADING
MO2212-C-7000,C,7000.0,2022-12-16,2022-12-06 09:32:52.9,18.8,11,19.0,5,18.4,97,2756,TRADING
MO2212-C-7200,C,7200.0,2022-12-16,2022-12-06 09:32:52.9,5.6,25,5.8,6,5.4,22,1881,TRADING
MO2212-C-7600,C,7600.0,2022-12-16,2022-12-06 09:32:52.9,1.2,1,1.4,64,1.2,0,589,TRADING
MO2212-P-6200,P,6200.0,2022-12-16,2022-12-06 09:32:52.9,2.6,55,2.8,10,3.0,21,2036,TRADING
MO2212-P-6400,P,6400.0,2022-12-16,2022-12-06 09:32:52.9,11.8,15,12.0,6,12.0,69,2551,TRADING
MO2212-P-6600,P,6600.0,2022-12-16,2022-12-06 09:32:52.9,48.4,1,49.2,4,49.0,158,2266,TRADING
MO2212-P-6800,P,6800.0,2022-12-16,2022-12-06 09:32:52.9,145.0,6,149.0,3,150.2,1,511,TRADING
MO2212-P-7000,P,7000.0,2022-12-16,2022-12-06 09:32:52.9,303.8,4,309.0,2,314.0,0,127,TRADING
MO2212-P-7200,P,7200.0,2022-12-16,2022-12-06 09:32:52.9,490.4,18,497.2,6,493.8,0,111,TRADING
MO2212-P-7400,P,7400.0,2022-12-16,2022-12-06 09:32:52.9,686.8,4,693.8,12,691.6,0,60,TRADING
MO2212-P-7600,P,7600.0,2022-12-16,2022-12-06 09:32:52.9,885.0,4,893.0,6,919.0,0,44,TRADING
MO2212-P-7800,P,7800.0,2022-12-16,2022-12-06 09:32:52.9,1084.8,10,1093.0,6,1297.4,0,81,TRADING
MO2303-C-6200,C,6200.0,2023-03-17,2022-12-06 09:32:52.9,548.6,6,558.0,6,476.2,0,219,TRADING
MO2303-C-6400,C,6400.0,2023-03-17,2022-12-06 09:32:52.9,415.6,6,425.0,6,413.0,0,167,TRADING
MO2303-C-6600,C,6600.0,2023-03-17,2022-12-06 09:32:52.9,310.6,1,315.8,6,310.0,0,138,TRADING
MO2303-C-6800,C,6800.0,2023-03-17,2022-12-06 09:32:52.9,218.2,6,228.2,6,224.2,0,217,TRADING
MO2303-C-7000,C,7000.0,2023-03-17,2022-12-06 09:32:52.9,151.0,7,159.6,4,153.8,0,366,TRADING
MO2303-C-7200,C,7200.0,2023-03-17,2022-12-06 09:32:52.9,103.6,6,109.0,6,107.4,0,190,TRADING
MO2303-C-7400,C,7400.0,2023-03-17,2022-12-06 09:32:52.9,68.0,12,73.6,16,70.6,0,254,TRADING
MO2303-C-7600,C,7600.0,2023-03-17,2022-12-06 09:32:52.9,45.6,6,48.8,15,48.2,0,405,TRADING
MO2303-P-6200,P,6200.0,2023-03-17,2022-12-06 09:32:52.9,119.6,4,126.6,6,128.8,0,122,TRADING
MO2303-P-6400,P,6400.0,2023-03-17,2022-12-06 09:32:52.9,185.0,10,194.8,12,197.2,0,137,TRADING
MO2303-P-6600,P,6600.0,2023-03-17,2022-12-06 09:32:52.9,273.8,4,284.0,6,290.8,0,141,TRADING
MO2303-P-6800,P,6800.0,2023-03-17,2022-12-06 09:32:52.9,383.8,4,395.2,6,407.2,0,97,TRADING
MO2303-P-7000,P,7000.0,2023-03-17,2022-12-06 09:32:52.9,513.6,4,527.8,9,518.0,0,223,TRADING
MO2303-P-7200,P,7200.0,2023-03-17,2022-12-06 09:32:52.9,663.0,12,675.6,6,666.4,0,55,TRADING
MO2303-P-7400,P,7400.0,2023-03-17,2022-12-06 09:32:52.9,826.8,12,839.2,6,998.0,0,52,TRADING
MO2303-P-7600,P,7600.0,2023-03-17,2022-12-06 09:32:52.9,1001.4,6,1015.2,6,1053.0,0,31,TRADING
MO2303-P-7800,P,7800.0,2023-03-17,2022-12-06 09:32:52.9,1184.4,6,1197.6,6,1251.0,0,54,TRADING
MO2306-C-6200,C,6200.0,2023-06-16,2022-12-06 09:32:52.9,576.4,1,589.4,18,582.6,0,108,TRADING
MO2306-C-6400,C,6400.0,2023-06-16,2022-12-06 09:32:52.9,461.0,1,476.8,6,468.6,0,67,TRADING
MO2306-C-6600,C,6600.0,2023-06-16,2022-12-06 09:32:52.9,375.6,1,380.4,12,375.6,1,119,TRADING
MO2306-C-6800,C,6800.0,2023-06-16,2022-12-06 09:32:52.9,286.0,6,298.4,1,294.2,0,208,TRADING
MO2306-C-7000,C,7000.0,2023-06-16,2022-12-06 09:32:52.9,221.2,6,231.2,1,229.2,0,533,TRADING
MO2306-C-7200,C,7200.0,2023-06-16,2022-12-06 09:32:52.9,169.6,1,177.2,1,183.2,0,210,TRADING
MO2306-C-7800,C,7800.0,2023-06-16,2022-12-06 09:32:52.9,74.4,6,79.8,1,72.4,0,489,TRADING
MO2306-P-6400,P,6400.0,2023-06-16,2022-12-06 09:32:52.9,342.4,4,353.6,1,353.6,0,243,TRADING
MO2306-P-6600,P,6600.0,2023-06-16,2022-12-06 09:32:52.9,441.2,15,455.2,1,454.0,0,107,TRADING
MO2306-P-6800,P,6800.0,2023-06-16,2022-12-06 09:32:52.9,558.4,4,571.4,2,564.4,0,73,TRADING
MO2306-P-7000,P,7000.0,2023-06-16,2022-12-06 09:32:52.9,688.2,4,703.4,6,720.2,0,55,TRADING
MO2306-P-7200,P,7200.0,2023-06-16,2022-12-06 09:32:52.9,834.8,4,852.6,6,1000.0,0,44,TRADING
MO2306-P-7400,P,7400.0,2023-06-16,2022-12-06 09:32:52.9,990.2,4,1008.6,7,1011.6,0,34,TRADING
MO2306-P-7600,P,7600.0,2023-06-16,2022-12-06 09:32:52.9,1156.2,4,1174.6,6,1346.6,0,35,TRADING
MO2306-P-7800,P,7800.0,2023-06-16,2022-12-06 09:32:52.9,1330.0,4,1348.8,6,1394.4,0,53,TRADING
MO2212-P-8000,P,8000.0,2022-12-16,2022-12-06 09:32:53.4,1284.0,4,1293.0,6,1547.4,0,128,TRADING
MO2303-C-8000,C,8000.0,2023-03-17,2022-12-06 09:32:53.4,20.8,6,22.0,6,21.4,0,290,TRADING
MO2303-P-8000,P,8000.0,2023-03-17,2022-12-06 09:32:53.4,1370.0,18,1384.4,12,1536.0,0,90,TRADING
MO2306-P-8000,P,8000.0,2023-06-16,2022-12-06 09:32:53.4,1508.0,16,1527.6,6,1764.6,0,49,TRADING
MO2212-C-6500,C,6500.0,2022-12-16,2022-12-06 09:32:53.4,234.2,6,239.2,4,234.0,19,1038,TRADING
MO2212-C-6700,C,6700.0,2022-12-16,2022-12-06 09:32:53.4,100.6,4,102.6,5,101.2,167,2877,TRADING
MO2212-C-6900,C,6900.0,2022-12-16,2022-12-06 09:32:53.4,34.0,3,34.2,6,32.8,179,2873,TRADING
MO2212-C-7100,C,7100.0,2022-12-16,2022-12-06 09:32:53.4,10.0,49,10.4,25,10.0,111,1294,TRADING
MO2212-P-6300,P,6300.0,2022-12-16,2022-12-06 09:32:53.4,5.6,20,5.8,10,5.6,48,2206,TRADING
MO2212-P-6500,P,6500.0,2022-12-16,2022-12-06 09:32:53.4,24.2,26,24.6,7,24.6,147,1726,TRADING
MO2212-P-6700,P,6700.0,2022-12-16,2022-12-06 09:32:53.4,87.4,6,89.6,9,88.0,139,3586,TRADING
MO2212-P-6900,P,6900.0,2022-12-16,2022-12-06 09:32:53.4,218.8,10,223.6,8,228.8,1,196,TRADING
MO2212-P-7100,P,7100.0,2022-12-16,2022-12-06 09:32:53.4,394.4,4,401.6,16,415.6,0,61,TRADING
MO2309-C-5800,C,5800.0,2023-09-15,2022-12-06 09:32:53.4,857.2,6,875.0,2,871.8,0,129,TRADING
MO2309-C-6000,C,6000.0,2023-09-15,2022-12-06 09:32:53.4,734.2,1,745.6,8,740.8,0,132,TRADING
MO2309-C-6200,C,6200.0,2023-09-15,2022-12-06 09:32:53.4,614.4,1,630.4,14,609.0,0,149,TRADING
MO2309-C-6400,C,6400.0,2023-09-15,2022-12-06 09:32:53.4,517.0,1,524.8,8,549.0,0,157,TRADING
MO2309-C-6600,C,6600.0,2023-09-15,2022-12-06 09:32:53.4,422.4,1,433.4,2,427.0,0,170,TRADING
MO2309-C-6800,C,6800.0,2023-09-15,2022-12-06 09:32:53.4,346.4,1,353.8,8,346.0,0,139,TRADING
MO2309-C-7200,C,7200.0,2023-09-15,2022-12-06 09:32:53.4,219.6,6,227.8,1,218.4,0,324,TRADING
MO2309-P-6000,P,6000.0,2023-09-15,2022-12-06 09:32:53.4,294.8,1,306.4,6,312.6,0,48,TRADING
MO2309-P-6200,P,6200.0,2023-09-15,2022-12-06 09:32:53.4,372.2,8,379.8,1,375.0,0,123,TRADING
MO2309-P-6400,P,6400.0,2023-09-15,2022-12-06 09:32:53.4,465.0,1,478.4,1,480.8,0,82,TRADING
MO2309-P-6600,P,6600.0,2023-09-15,2022-12-06 09:32:53.4,568.4,14,581.8,1,578.4,0,46,TRADING
MO2309-P-6800,P,6800.0,2023-09-15,2022-12-06 09:32:53.4,686.2,8,700.0,1,675.8,0,36,TRADING
MO2309-P-7000,P,7000.0,2023-09-15,2022-12-06 09:32:53.4,815.4,6,828.8,1,818.6,0,47,TRADING
MO2309-P-7200,P,7200.0,2023-09-15,2022-12-06 09:32:53.4,954.6,14,969.8,1,1000.0,0,58,TRADING
MO2212-C-5700,C,5700.0,2022-12-16,2022-12-06 09:32:53.4,1007.0,6,1015.8,4,1015.2,0,53,TRADING
MO2303-C-5600,C,5600.0,2023-03-17,2022-12-06 09:32:53.4,1047.8,12,1058.8,6,1052.0,0,66,TRADING
MO2303-P-5600,P,5600.0,2023-03-17,2022-12-06 09:32:53.4,25.6,4,28.4,34,31.2,0,134,TRADING
MO2306-C-5600,C,5600.0,2023-06-16,2022-12-06 09:32:53.4,1006.6,13,1022.8,16,999.6,0,32,TRADING
MO2306-P-5600,P,5600.0,2023-06-16,2022-12-06 09:32:53.4,101.4,1,105.8,12,103.0,0,75,TRADING
MO2309-C-5600,C,5600.0,2023-09-15,2022-12-06 09:32:53.4,1001.0,1,1020.2,8,934.4,0,116,TRADING
MO2309-P-5600,P,5600.0,2023-09-15,2022-12-06 09:32:53.4,177.0,1,183.8,1,181.8,0,155,TRADING
MO2212-C-5600,C,5600.0,2022-12-16,2022-12-06 09:32:53.4,1106.2,6,1115.0,3,1116.8,0,48,TRADING
MO2303-C-8200,C,8200.0,2023-03-17,2022-12-06 09:32:53.4,14.4,10,15.6,4,15.0,0,580,TRADING
MO2303-P-8200,P,8200.0,2023-03-17,2022-12-06 09:32:53.4,1561.0,12,1576.0,6,1571.8,0,103,TRADING
MO2306-P-8200,P,8200.0,2023-06-16,2022-12-06 09:32:53.4,1692.4,4,1712.6,6,1802.8,0,42,TRADING
MO2212-C-5800,C,5800.0,2022-12-16,2022-12-06 09:32:53.4,907.4,6,915.8,6,917.6,0,34,TRADING
MO2303-C-5800,C,5800.0,2023-03-17,2022-12-06 09:32:53.4,867.4,12,880.0,6,876.0,0,101,TRADING
MO2303-P-5800,P,5800.0,2023-03-17,2022-12-06 09:32:53.4,44.2,16,47.2,6,47.8,2,195,TRADING
MO2306-C-5800,C,5800.0,2023-06-16,2022-12-06 09:32:53.4,846.4,7,866.4,4,898.0,0,100,TRADING
MO2306-P-5800,P,5800.0,2023-06-16,2022-12-06 09:32:53.4,140.6,1,146.4,1,143.0,0,66,TRADING
MO2212-C-6000,C,6000.0,2022-12-16,2022-12-06 09:32:53.4,708.6,6,716.2,4,708.6,0,58,TRADING
MO2303-C-6000,C,6000.0,2023-03-17,2022-12-06 09:32:53.4,700.2,12,712.0,12,703.0,0,120,TRADING
MO2306-C-6000,C,6000.0,2023-06-16,2022-12-06 09:32:53.4,703.0,6,720.2,4,708.0,0,123,TRADING
MO2306-P-6000,P,6000.0,2023-06-16,2022-12-06 09:32:53.4,192.2,1,199.0,1,194.6,0,112,TRADING
MO2212-C-5900,C,5900.0,2022-12-16,2022-12-06 09:32:53.4,808.0,6,815.8,4,796.2,0,45,TRADING
MO2212-C-6100,C,6100.0,2022-12-16,2022-12-06 09:32:53.4,609.6,6,617.2,10,594.0,0,107,TRADING
MO2212-C-6300,C,6300.0,2022-12-16,2022-12-06 09:32:53.4,414.4,6,420.6,10,401.0,0,204,TRADING
MO2212-C-5500,C,5500.0,2022-12-16,2022-12-06 09:32:53.4,1206.0,6,1215.0,6,1196.0,0,42,TRADING
MO2303-C-5400,C,5400.0,2023-03-17,2022-12-06 09:32:53.4,1235.0,12,1245.8,18,1236.0,0,37,TRADING
MO2303-P-5400,P,5400.0,2023-03-17,2022-12-06 09:32:53.4,15.4,1,16.0,12,15.4,0,138,TRADING
MO2306-C-5400,C,5400.0,2023-06-16,2022-12-06 09:32:53.4,1173.2,6,1188.6,10,1115.0,0,46,TRADING
MO2306-P-5400,P,5400.0,2023-06-16,2022-12-06 09:32:53.4,72.6,12,76.2,6,76.0,15,166,TRADING
MO2309-C-5400,C,5400.0,2023-09-15,2022-12-06 09:32:53.4,1152.4,6,1173.2,13,1161.0,0,92,TRADING
MO2309-P-5400,P,5400.0,2023-09-15,2022-12-06 09:32:53.4,133.6,1,140.2,12,139.6,0,61,TRADING
MO2212-P-7500,P,7500.0,2022-12-16,2022-12-06 09:32:53.4,785.2,10,793.0,18,913.0,0,13,TRADING
MO2301-C-7500,C,7500.0,2023-01-20,2022-12-06 09:32:53.4,13.6,10,14.6,10,13.6,4,275,TRADING
MO2301-P-7500,P,7500.0,2023-01-20,2022-12-06 09:32:53.4,816.0,6,825.8,6,837.2,0,13,TRADING
MO2309-C-7600,C,7600.0,2023-09-15,2022-12-06 09:32:53.4,137.8,1,143.0,1,139.2,1,195,TRADING
MO2309-P-7600,P,7600.0,2023-09-15,2022-12-06 09:32:53.4,1260.0,2,1282.0,7,1273.4,0,13,TRADING
MO2212-C-5300,C,5300.0,2022-12-16,2022-12-06 09:32:53.4,1405.4,6,1415.0,10,1367.0,0,39,TRADING
MO2212-C-5400,C,5400.0,2022-12-16,2022-12-06 09:32:53.4,1305.4,6,1314.6,4,1266.2,0,41,TRADING
MO2303-C-5200,C,5200.0,2023-03-17,2022-12-06 09:32:53.4,1427.0,6,1438.0,6,1452.4,0,32,TRADING
MO2303-P-5200,P,5200.0,2023-03-17,2022-12-06 09:32:53.4,9.0,6,9.6,6,9.2,5,277,TRADING
MO2306-C-5200,C,5200.0,2023-06-16,2022-12-06 09:32:53.4,1349.4,6,1367.2,16,1236.6,0,34,TRADING
MO2306-P-5200,P,5200.0,2023-06-16,2022-12-06 09:32:53.4,50.2,1,53.4,18,52.2,0,173,TRADING
MO2309-C-5200,C,5200.0,2023-09-15,2022-12-06 09:32:53.4,1315.4,6,1333.4,8,1330.2,0,99,TRADING
MO2309-P-5200,P,5200.0,2023-09-15,2022-12-06 09:32:53.4,99.8,1,104.0,5,104.2,0,132,TRADING
MO2301-C-5600,C,5600.0,2023-01-20,2022-12-06 09:32:53.4,1087.4,6,1096.6,6,903.0,0,38,TRADING
MO2301-C-7400,C,7400.0,2023-01-20,2022-12-06 09:32:53.4,19.4,6,20.4,6,18.8,1,232,TRADING
MO2212-P-5600,P,5600.0,2022-12-16,2022-12-06 09:32:53.4,0.6,3,0.8,16,0.8,0,324,TRADING
MO2301-C-5700,C,5700.0,2023-01-20,2022-12-06 09:32:53.4,989.6,6,999.4,6,968.2,0,8,TRADING
MO2301-C-5800,C,5800.0,2023-01-20,2022-12-06 09:32:53.4,892.6,6,902.8,18,918.0,0,23,TRADING
MO2301-C-5900,C,5900.0,2023-01-20,2022-12-06 09:32:53.4,797.0,6,806.6,6,805.4,0,29,TRADING
MO2301-C-6000,C,6000.0,2023-01-20,2022-12-06 09:32:53.4,702.2,11,712.4,6,718.8,0,36,TRADING
MO2301-C-6100,C,6100.0,2023-01-20,2022-12-06 09:32:53.4,611.8,6,620.8,6,626.8,0,21,TRADING
MO2301-C-6200,C,6200.0,2023-01-20,2022-12-06 09:32:53.4,524.0,6,532.2,6,520.0,0,47,TRADING
MO2301-C-6300,C,6300.0,2023-01-20,2022-12-06 09:32:53.4,443.0,6,448.8,12,439.0,0,94,TRADING
MO2301-C-6400,C,6400.0,2023-01-20,2022-12-06 09:32:53.4,367.4,1,371.6,18,366.8,1,82,TRADING
MO2301-C-6500,C,6500.0,2023-01-20,2022-12-06 09:32:53.4,298.2,6,301.6,18,297.6,2,192,TRADING
MO2301-C-6600,C,6600.0,2023-01-20,2022-12-06 09:32:53.4,237.2,6,240.2,6,237.0,3,254,TRADING
MO2301-C-6700,C,6700.0,2023-01-20,2022-12-06 09:32:53.4,184.0,1,187.8,6,180.0,5,446,TRADING
MO2301-C-6800,C,6800.0,2023-01-20,2022-12-06 09:32:53.4,140.8,12,143.2,6,140.6,0,277,TRADING
MO2301-C-6900,C,6900.0,2023-01-20,2022-12-06 09:32:53.4,104.2,12,107.2,6,106.6,0,193,TRADING
MO2301-C-7000,C,7000.0,2023-01-20,2022-12-06 09:32:53.4,77.0,12,78.8,12,78.0,0,274,TRADING
MO2301-C-7100,C,7100.0,2023-01-20,2022-12-06 09:32:53.4,55.4,1,57.2,31,56.4,0,345,TRADING
MO2301-P-5700,P,5700.0,2023-01-20,2022-12-06 09:32:53.4,6.8,48,7.6,22,7.6,1,146,TRADING
MO2301-P-5800,P,5800.0,2023-01-20,2022-12-06 09:32:53.4,9.6,24,10.4,40,11.6,6,282,TRADING
MO2301-P-5900,P,5900.0,2023-01-20,2022-12-06 09:32:53.4,13.2,6,14.4,28,14.6,0,248,TRADING
MO2301-P-6000,P,6000.0,2023-01-20,2022-12-06 09:32:53.4,19.2,12,20.4,22,20.8,23,514,TRADING
MO2301-P-6100,P,6100.0,2023-01-20,2022-12-06 09:32:53.4,27.4,10,29.0,6,29.2,0,590,TRADING
MO2301-P-6200,P,6200.0,2023-01-20,2022-12-06 09:32:53.4,38.2,12,40.6,16,39.4,3,433,TRADING
MO2301-P-6300,P,6300.0,2023-01-20,2022-12-06 09:32:53.4,54.8,9,57.2,18,57.6,0,398,TRADING
MO2301-P-6400,P,6400.0,2023-01-20,2022-12-06 09:32:53.4,76.0,6,78.8,16,76.0,5,839,TRADING
MO2301-P-6500,P,6500.0,2023-01-20,2022-12-06 09:32:53.4,106.6,12,110.0,12,110.0,0,540,TRADING
MO2301-P-6600,P,6600.0,2023-01-20,2022-12-06 09:32:53.4,144.4,4,148.4,6,147.8,0,311,TRADING
MO2301-P-6700,P,6700.0,2023-01-20,2022-12-06 09:32:53.4,191.0,6,195.8,12,196.8,0,150,TRADING
