symbol,trading_day,market_time_shanghai,recognition_eligible,v2_score_eligible,eligible_ordinal_day,online_state,online_decoded_state,oracle_state,oracle_confirmed_center_state,oracle_available_state
000852.SH,2021-02-22,2021-02-22 13:05:00+08:00,True,True,12,Range,Range,Uncertain,Range,Range
000852.SH,2021-02-22,2021-02-22 13:10:00+08:00,True,True,13,Range,Range,Uncertain,Range,Range
000852.SH,2021-02-22,2021-02-22 13:15:00+08:00,True,True,14,Range,Range,Uncertain,Range,Range
000852.SH,2021-02-22,2021-02-22 13:20:00+08:00,True,True,15,Uncertain,Range,Uncertain,Range,Range
000852.SH,2021-02-22,2021-02-22 13:25:00+08:00,True,True,16,Uncertain,Range,Uncertain,Range,Range
000852.SH,2021-02-22,2021-02-22 13:30:00+08:00,True,True,17,Uncertain,Range,Uncertain,Range,Range
000852.SH,2021-02-22,2021-02-22 13:35:00+08:00,True,True,18,Uncertain,Range,DownTrend,Range,Range
000852.SH,2021-02-22,2021-02-22 13:40:00+08:00,True,True,19,Uncertain,Range,DownTrend,DownTrend,Range
000852.SH,2021-02-22,2021-02-22 13:45:00+08:00,True,True,20,Uncertain,Range,Shock,DownTrend,Range
000852.SH,2021-02-22,2021-02-22 13:50:00+08:00,True,True,21,Uncertain,Range,Shock,Shock,Range
000852.SH,2021-02-22,2021-02-22 13:55:00+08:00,True,True,22,Uncertain,Range,Shock,Shock,Range
000852.SH,2021-02-22,2021-02-22 14:00:00+08:00,True,True,23,Uncertain,Range,Shock,Shock,Range
000852.SH,2021-02-22,2021-02-22 14:05:00+08:00,True,True,24,Shock,Range,Shock,Shock,Range
000852.SH,2021-02-22,2021-02-22 14:10:00+08:00,True,True,25,DownTrend,Range,Shock,Shock,DownTrend
000852.SH,2021-02-22,2021-02-22 14:15:00+08:00,True,True,26,Shock,Range,Shock,Shock,DownTrend
000852.SH,2021-02-22,2021-02-22 14:20:00+08:00,True,True,27,Shock,Shock,Shock,Shock,Shock
000852.SH,2021-02-22,2021-02-22 14:25:00+08:00,True,True,28,Shock,Shock,Shock,Shock,Shock
000852.SH,2021-02-22,2021-02-22 14:30:00+08:00,True,True,29,Shock,Shock,Shock,Shock,Shock
000852.SH,2021-02-22,2021-02-22 14:35:00+08:00,False,False,,Shock,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-22,2021-02-22 14:40:00+08:00,False,False,,Shock,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-22,2021-02-22 14:45:00+08:00,False,False,,Shock,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-22,2021-02-22 14:50:00+08:00,False,False,,Shock,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-22,2021-02-22 14:55:00+08:00,False,False,,Shock,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-22,2021-02-22 15:00:00+08:00,False,False,,Shock,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:05:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:10:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:15:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:20:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:35:00+08:00,True,False,0,Shock,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:40:00+08:00,True,False,1,Shock,Shock,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:45:00+08:00,True,False,2,Shock,Shock,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:50:00+08:00,True,False,3,Uncertain,Shock,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 10:55:00+08:00,True,False,4,Uncertain,Shock,UpTrend,Uncertain,
000852.SH,2021-02-23,2021-02-23 11:00:00+08:00,True,False,5,Uncertain,Shock,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 11:05:00+08:00,True,True,6,Uncertain,Shock,UpTrend,Uncertain,Uncertain
000852.SH,2021-02-23,2021-02-23 11:10:00+08:00,True,True,7,Uncertain,Shock,Uncertain,Uncertain,Uncertain
000852.SH,2021-02-23,2021-02-23 11:15:00+08:00,True,True,8,Uncertain,Shock,UpTrend,Uncertain,Uncertain
000852.SH,2021-02-23,2021-02-23 11:20:00+08:00,True,True,9,Uncertain,Shock,UpTrend,UpTrend,Uncertain
000852.SH,2021-02-23,2021-02-23 11:25:00+08:00,True,True,10,UpTrend,Shock,UpTrend,UpTrend,Uncertain
000852.SH,2021-02-23,2021-02-23 11:30:00+08:00,True,True,11,Uncertain,Shock,UpTrend,UpTrend,Uncertain
000852.SH,2021-02-23,2021-02-23 13:05:00+08:00,True,True,12,UpTrend,Shock,UpTrend,UpTrend,Uncertain
000852.SH,2021-02-23,2021-02-23 13:10:00+08:00,True,True,13,Uncertain,Shock,UpTrend,UpTrend,Uncertain
000852.SH,2021-02-23,2021-02-23 13:15:00+08:00,True,True,14,UpTrend,Shock,UpTrend,UpTrend,Uncertain
000852.SH,2021-02-23,2021-02-23 13:20:00+08:00,True,True,15,UpTrend,UpTrend,UpTrend,UpTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 13:25:00+08:00,True,True,16,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 13:30:00+08:00,True,True,17,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 13:35:00+08:00,True,True,18,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 13:40:00+08:00,True,True,19,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 13:45:00+08:00,True,True,20,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 13:50:00+08:00,True,True,21,UpTrend,UpTrend,DownTrend,UpTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 13:55:00+08:00,True,True,22,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 14:00:00+08:00,True,True,23,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 14:05:00+08:00,True,True,24,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 14:10:00+08:00,True,True,25,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 14:15:00+08:00,True,True,26,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 14:20:00+08:00,True,True,27,DownTrend,UpTrend,DownTrend,DownTrend,UpTrend
000852.SH,2021-02-23,2021-02-23 14:25:00+08:00,True,True,28,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000852.SH,2021-02-23,2021-02-23 14:30:00+08:00,True,True,29,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000852.SH,2021-02-23,2021-02-23 14:35:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 14:40:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 14:45:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 14:50:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 14:55:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-23,2021-02-23 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-24,2021-02-24 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-24,2021-02-24 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-24,2021-02-24 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-24,2021-02-24 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-24,2021-02-24 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-24,2021-02-24 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-24,2021-02-24 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-24,2021-02-24 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-24,2021-02-24 10:15:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000852.SH,2021-02-24,2021-02-24 10:20:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000852.SH,2021-02-24,2021-02-24 10:25:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000852.SH,2021-02-24,2021-02-24 10:30:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000852.SH,2021-02-24,2021-02-24 10:35:00+08:00,True,False,0,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-24,2021-02-24 10:40:00+08:00,True,False,1,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2021-02-24,2021-02-24 10:45:00+08:00,True,False,2,DownTrend,Uncertain,Shock,Uncertain,
000852.SH,2021-02-24,2021-02-24 10:50:00+08:00,True,False,3,DownTrend,DownTrend,Shock,Shock,
000852.SH,2021-02-24,2021-02-24 10:55:00+08:00,True,False,4,DownTrend,DownTrend,Shock,Shock,
000852.SH,2021-02-24,2021-02-24 11:00:00+08:00,True,False,5,DownTrend,DownTrend,Shock,Shock,
000852.SH,2021-02-24,2021-02-24 11:05:00+08:00,True,True,6,Uncertain,DownTrend,Shock,Shock,Uncertain
000852.SH,2021-02-24,2021-02-24 11:10:00+08:00,True,True,7,Uncertain,DownTrend,Shock,Shock,Uncertain
000852.SH,2021-02-24,2021-02-24 11:15:00+08:00,True,True,8,Shock,DownTrend,Shock,Shock,Uncertain
000852.SH,2021-02-24,2021-02-24 11:20:00+08:00,True,True,9,Shock,Shock,Shock,Shock,Shock
000852.SH,2021-02-24,2021-02-24 11:25:00+08:00,True,True,10,Shock,Shock,Shock,Shock,Shock
000852.SH,2021-02-24,2021-02-24 11:30:00+08:00,True,True,11,Shock,Shock,Range,Shock,Shock
000852.SH,2021-02-24,2021-02-24 13:05:00+08:00,True,True,12,Uncertain,Shock,Shock,Shock,Shock
000852.SH,2021-02-24,2021-02-24 13:10:00+08:00,True,True,13,Shock,Shock,Shock,Shock,Shock
000852.SH,2021-02-24,2021-02-24 13:15:00+08:00,True,True,14,Shock,Shock,Range,Shock,Shock
