entry_idx,info_idx,info_day,info_year,parent_direction,horizon,target_bp,parent_prediction_bp,enhanced_prediction_bp,parent_residual_bp,prediction_adjustment_bp,alignment_bp2,adjustment_square_bp2,loss_gain_bp2
220398,220397,2018-10-12,2018,-1,1,-0.181237398337863,0.329536586106735,0.348290820241769,-0.510773984444598,0.018754234135034,-0.0191583497887164,0.000351721297991675,-0.0195100710867081
220482,220481,2018-10-15,2018,1,1,-2.16379475505124,0.566190357505718,0.584175873727097,-2.72998511255696,0.017985516221379,-0.0982003830520327,0.000323478793749487,-0.0985238618457822
220509,220508,2018-10-15,2018,1,1,14.4801296701225,0.404978042179757,0.423033825619963,14.0751516279427,0.018055783440206,0.508275779364393,0.000326011315639616,0.507949768048754
220633,220632,2018-10-15,2018,1,1,1.56175378159595,-0.0015819341286824,0.0193685941349902,1.56333571572463,0.0209505282636726,0.0655054181957955,0.000438924634526944,0.0650664935612685
220768,220767,2018-10-16,2018,-1,1,4.13958402898262,0.0698750324996262,0.0905452411972355,4.06970899648299,0.0206702086976093,0.168243468591683,0.000427257527602723,0.16781621106408
220839,220838,2018-10-16,2018,-1,1,1.25234234401361,-0.0543050759874491,-0.0337673684571846,1.30664742000106,0.0205377075302645,0.0536710851143129,0.000421797430598683,0.0532492876837142
220878,220877,2018-10-16,2018,-1,1,1.46145584199564,0.0706038149854682,0.0912327785829156,1.39085202701017,0.0206289635974474,0.0573836716692576,0.00042555413910481,0.0569581175301527
220933,220932,2018-10-16,2018,-1,1,-3.10268476252595,0.156937392051737,0.177718065934665,-3.25962215457769,0.020780673882928,-0.135474289951692,0.000431836407028605,-0.135906126358721
220964,220963,2018-10-17,2018,-1,1,13.7866156291555,0.0695690487515747,0.0884851935683249,13.7170465804039,0.0189161448167502,0.518947279146058,0.000357820534728266,0.518589458611329
221138,221137,2018-10-17,2018,-1,1,-0.281661049095216,0.206930252989309,0.226171693699313,-0.488591302084525,0.019241440710004,-0.0188024011409661,0.000370233040596599,-0.0191726341815627
221243,221242,2018-10-18,2018,-1,1,-8.73126366502497,0.0631336168467315,0.0842302519918224,-8.7943972818717,0.0210966351450909,-0.371064381553253,0.000445068014445085,-0.371509449567698
221457,221456,2018-10-19,2018,-1,1,-13.670241774224,0.153222594027773,0.170899076617233,-13.8234643682518,0.01767648258946,-0.488700454462846,0.000312458036735483,-0.489012912499582
221660,221659,2018-10-19,2018,1,1,-1.32033744052684,0.435463960971867,0.45554295078418,-1.75580140149871,0.020078989812313,-0.0705094369062748,0.000403165831882969,-0.0709126027381578
221749,221748,2018-10-22,2018,1,1,4.93215446507822,0.0520580570646253,0.0723067673283605,4.88009640801359,0.0202487102637352,0.197631316449924,0.000410010267344695,0.19722130618258
221918,221917,2018-10-22,2018,1,1,0,0.659954182197321,0.678733963809463,-0.659954182197321,0.018779781612142,-0.0247875908313709,0.000352680197399747,-0.0251402710287707
223123,223122,2018-10-30,2018,-1,1,-13.795578423903,0.0643366975137551,0.0855225195207199,-13.8599151214168,0.0211858220069648,-0.587267389587951,0.000448839054110794,-0.587716228642061
223234,223233,2018-10-30,2018,-1,1,1.53507649797824,-0.0553461447100789,-0.0343705309346047,1.59042264268832,0.0209756137754742,0.0667201821855984,0.000439976373257863,0.0662802058123405
223292,223291,2018-10-30,2018,-1,1,2.23615142203148,0.029989484081884,0.0510921049629112,2.2061619379496,0.0211026208810272,0.0931115979574052,0.000445320608048365,0.0926662773493568
223704,223703,2018-11-01,2018,1,1,1.3426483290746,0.0681318383568533,0.0891386989707347,1.27451649071775,0.0210068606138814,0.053547180541202,0.000441288192851042,0.0531058923483509
223857,223856,2018-11-02,2018,1,1,-7.97627114878297,-0.295217075409592,-0.275193581763652,-7.68105407337338,0.02002349364594,-0.307603074864627,0.000400940297789001,-0.308004015162416
223962,223961,2018-11-02,2018,1,1,1.86147109401125,0.0422367176921724,0.0634006636233199,1.81923437631908,0.0211639459311475,0.0770043559530036,0.000447912607376535,0.0765564433456271
224232,224231,2018-11-05,2018,1,1,1.84514813903691,0.0230773861470306,0.0435401864045656,1.82207075288988,0.020462800257535,0.074569339742964,0.000418726194379774,0.0741506135485843
224642,224641,2018-11-07,2018,1,1,-6.14221387880809,-0.0605169658291389,-0.0399814164382484,-6.08169691297895,0.0205355493908905,-0.249781974673811,0.000421708788785703,-0.250203683462597
224747,224746,2018-11-07,2018,1,1,-4.73410816351438,-0.0006149555242389,0.0197616086712644,-4.73349320799014,0.0203765641955033,-0.19290465644318,0.000415204368413467,-0.193319860811593
224812,224811,2018-11-08,2018,-1,1,-0.717208883826981,-0.022188516677462,-0.0020749146632959,-0.695020367149519,0.0201136020141661,-0.0279587261131701,0.000404556985984267,-0.0283632830991543
224876,224875,2018-11-08,2018,-1,1,-0.522172760857309,0.121433950822263,0.141911894521258,-0.643606711679572,0.020477943698995,-0.0263594840121391,0.000419346178139208,-0.0267788301902784
224940,224939,2018-11-08,2018,-1,1,-3.10187826320973,0.0901861087410478,0.111020423631179,-3.19206437195078,0.0208343148901312,-0.133008948549583,0.000434068676941143,-0.133443017226524
225137,225136,2018-11-09,2018,-1,1,-0.74241481335946,0.061962180358508,0.0826983866069993,-0.804376993717968,0.0207362062484913,-0.0333594544865543,0.00042999024957997,-0.0337894447361343
225524,225523,2018-11-13,2018,1,1,2.40113024630784,-0.0590174125283167,-0.0397228230595404,2.46014765883616,0.0192945894687763,0.0949350782196296,0.000372281182768613,0.094562797036861
225629,225628,2018-11-13,2018,1,1,4.60422659553483,0.20463260796482,0.224107898137447,4.39959398757001,0.019475290172627,0.171366739099342,0.000379286927308022,0.170987452172034
225765,225764,2018-11-14,2018,1,1,-4.58013677954061,0.287454022493665,0.306482595691299,-4.86759080203428,0.019028573197634,-0.185246615745279,0.000362086597937716,-0.185608702343216
225977,225976,2018-11-14,2018,1,1,0.625744375080117,0.166994175167079,0.187906545318332,0.458750199913038,0.020912370151253,0.0191871079750855,0.000437327225343017,0.0187497807497425
226272,226271,2018-11-16,2018,1,1,1.81968738179661,-0.175051249407452,-0.154147471250289,1.99473863120406,0.020903778157163,0.0833951476564255,0.000436967941243886,0.0829581797151816
226408,226407,2018-11-16,2018,1,1,2.97872944018174,-0.159018499451107,-0.137908203650098,3.13774793963285,0.021110295801009,0.132477574309312,0.000445644588806097,0.132031929720506
226484,226483,2018-11-19,2018,1,1,-3.94736842105226,0.0439682774674162,0.0652749306264926,-3.99133669851968,0.0213066531590764,-0.170084053352904,0.00045397346884118,-0.170538026821745
226992,226991,2018-11-21,2018,-1,1,0.480258253656718,0.302537684552088,0.322292883949449,0.17772056910463,0.019755199397361,0.00702181055934887,0.000390267903229492,0.00663154265611938
227515,227514,2018-11-23,2018,-1,1,11.229539398554,-0.133035611236418,-0.111878031663826,11.3625750097904,0.021157579572592,0.480809169838372,0.000447643173370562,0.480361526665002
227660,227659,2018-11-23,2018,-1,1,8.64072590674003,0.467816669688204,0.487443076070962,8.17290923705183,0.019626406382758,0.320809676031551,0.000385195827501163,0.32042448020405
227721,227720,2018-11-26,2018,-1,1,3.67014221264506,0.0881542257865233,0.109134057926655,3.58198798685854,0.0209798321401317,0.150299013384521,0.000440153356628103,0.149858860027893
227829,227828,2018-11-26,2018,-1,1,-1.81021608377074,0.0674408077306666,0.0883583258859034,-1.87765689150141,0.0209175181552368,-0.0785518442345723,0.000437542565774661,-0.078989386800347
228041,228040,2018-11-27,2018,1,1,-7.06961326438993,0.316430734354851,0.337802368918877,-7.38604399874478,0.021371634564026,-0.315703666429982,0.000456746763938272,-0.31616041319392
228219,228218,2018-11-28,2018,-1,1,-3.07090104994634,0.132523682226619,0.152386377498956,-3.20342473217296,0.019862695272337,-0.127257298566039,0.000394526663481719,-0.12765182522952
228499,228498,2018-11-29,2018,1,1,0.232215952391535,0.063102344853819,0.0834927762955688,0.169113607537716,0.0203904314417498,0.00689659884072956,0.000415769694380698,0.00648082914634886
228662,228661,2018-11-30,2018,1,1,10.9011549155991,-0.170463775145917,-0.14970665800658,11.071618690745,0.020757117139337,0.459629772171735,0.000430857911936158,0.459198914259799
228758,228757,2018-11-30,2018,-1,1,2.12801070085256,0.164874963531871,0.185087259246771,1.96313573732069,0.0202122957149,0.079358960102428,0.000408536898066565,0.0789504232043614
228905,228904,2018-12-03,2018,1,1,-0.168079938819288,-0.157017200170919,-0.137953342838489,-0.011062738648369,0.01906385733243,-0.000421796942596933,0.000363430656391245,-0.000785227598988177
229128,229127,2018-12-04,2018,1,1,10.462252691481,0.0802666653826038,0.0997931870950454,10.3819860260984,0.0195265217124416,0.405448151113751,0.000381285050186453,0.405066866063565
229186,229185,2018-12-04,2018,1,1,-0.186817726096633,-0.0517433525164434,-0.0312055574079602,-0.13507437358019,0.0205377951084832,-0.0055482596179933,0.000421801027918037,-0.00597006064591134
229310,229309,2018-12-04,2018,1,1,1.80445139492447,0.0603712452036786,0.0812376409037593,1.74408014972079,0.0208663957000807,0.0727853330734601,0.000435406469512347,0.0723499266039477
229490,229489,2018-12-05,2018,-1,1,5.50963046121344,0.149311187381074,0.17041326103444,5.36031927383237,0.021102073653366,0.226227704243936,0.000445297512472083,0.225782406731464
229833,229832,2018-12-06,2018,-1,1,2.02757502027584,0.235238853105502,0.256355530334995,1.79233616717034,0.021116677229493,0.0756963686577652,0.000445914057214587,0.0752504546005506
229903,229902,2018-12-07,2018,-1,1,4.06368127193191,-0.0876231654968163,-0.066429062119328,4.15130443742873,0.0211941033774883,0.175966350796581,0.000449190017975661,0.175517160778605
230008,230007,2018-12-07,2018,-1,1,-1.20619603859673,-0.0025298526629402,0.0187305938751282,-1.20366618593379,0.0212604465380684,-0.0511809611914521,0.000452006586998064,-0.0516329677784501
230091,230090,2018-12-10,2018,-1,1,-1.06658475295784,-0.38136528813125,-0.360384726999041,-0.68521946482659,0.020980561132209,-0.0287525777415476,0.000440183945422358,-0.0291927616869699
230122,230121,2018-12-10,2018,-1,1,7.41492601100568,0.0220065425862052,0.0434575340523914,7.39291946841947,0.0214509914661862,0.317170904854536,0.000460145034882393,0.316710759819654
230186,230185,2018-12-10,2018,-1,1,-3.0783372703258,-0.0913292192854705,-0.0697975373333271,-2.98700805104033,0.0215316819521434,-0.128630614686984,0.000463613327688258,-0.129094228014672
230303,230302,2018-12-10,2018,-1,1,1.45255692741375,0.350559743725718,0.37185102703567,1.10199718368803,0.021291283309952,0.0469258684893422,0.000453318744984641,0.0464725497443576
231392,231391,2018-12-17,2018,-1,1,-0.822972185705595,0.01791021062394,0.0384076810618749,-0.840882396329535,0.0204974704379349,-0.034471924121089,0.000420146294354015,-0.034892070415443
231763,231762,2018-12-19,2018,-1,1,-4.91898903892674,0.236571395651179,0.256932870796373,-5.15556043457792,0.020361475145194,-0.209949631296408,0.000414589670088354,-0.210364220966496
231907,231906,2018-12-19,2018,-1,1,-3.1091327490218,0.101360847838339,0.122494738227604,-3.21049359686014,0.021133890389265,-0.135700439542959,0.000446641322985467,-0.136147080865944
232010,232009,2018-12-20,2018,-1,1,-5.06537429576959,-0.0795776360611112,-0.0584819456262643,-4.98579665970848,0.0210956904348469,-0.210357645808608,0.000445028154922891,-0.210802673963531
232069,232068,2018-12-20,2018,-1,1,0.617173741022103,0.0583995886311046,0.0793624813060779,0.558774152390998,0.0209628926749733,0.0234270451722433,0.000439442869302449,0.0229876023029409
232242,232241,2018-12-21,2018,-1,1,-9.54232196501259,-0.0142234888003508,0.0066773613583145,-9.52809847621224,0.0209008501586653,-0.398290717096638,0.000436845537354979,-0.398727562633993
232548,232547,2018-12-24,2018,-1,1,2.57885908629074,-0.112818624580224,-0.0916575826464313,2.69167771087096,0.0211610419337927,0.113917409823991,0.000447789695723733,0.113469620128267
232645,232644,2018-12-24,2018,-1,1,2.60107834536227,0.007737898915444,0.0291683745435556,2.59334044644683,0.0214304756281116,0.11115303846595,0.000459265285647085,0.110693773180302
232966,232965,2018-12-26,2018,-1,1,-0.466405479595533,0.220146915749793,0.241199314692484,-0.686552395345326,0.021052398942691,-0.0289071498437398,0.000443203501242217,-0.0293503533449821
233514,233513,2018-12-28,2018,-1,1,3.67537633147896,0.0342516874666207,0.0547265324550899,3.64112464401234,0.0204748449884692,0.149102925339695,0.000419219277301842,0.148683706062394
233961,233960,2019-01-03,2019,-1,1,2.93613455627173,-0.111041975074729,0.0367669560506719,3.04717653134646,0.147808931125401,0.900799812097454,0.0218474801204335,0.87895233197702
234115,234114,2019-01-03,2019,-1,1,2.25274425209032,-0.0250791358298688,0.126598307414877,2.27782338792019,0.151677443244746,0.690988855285638,0.0230060467892631,0.667982808496375
234193,234192,2019-01-04,2019,-1,1,1.48706368979346,0.0875423723854202,0.232030546319744,1.39952131740804,0.144488173934324,0.404428559068894,0.0208768324068754,0.383551726662018
235131,235130,2019-01-10,2019,1,1,-8.33762156317364,0.0671218548129144,0.214706438417452,-8.40474341798655,0.147584583604538,-2.48082111529305,0.0217812093177247,-2.50260232461077
236254,236253,2019-01-16,2019,1,1,-4.47146431857393,-0.0893349182094515,0.0581078785376969,-4.38212940036448,0.147442796747148,-1.29222682899529,0.0217393783126209,-1.31396620730791
237488,237487,2019-01-23,2019,1,1,1.5857465281921,-0.0606755480723933,0.090324162791398,1.64642207626449,0.150999710863791,0.497218514951403,0.0228009126809486,0.474417602270454
237575,237574,2019-01-24,2019,1,1,2.25524615794948,-0.0508946922083187,0.0995187694633573,2.3061408501578,0.150413461671676,0.693749256749393,0.0226242094520568,0.671125047297336
237779,237778,2019-01-25,2019,1,1,-0.0862109841415215,-0.12573026647157,0.0264126753503622,0.0395192823300485,0.152142941821932,0.0120251597447702,0.0231474747462319,-0.0111223150014617
238002,238001,2019-01-28,2019,1,1,-9.70653897175433,-0.0489838047545513,0.0931484163735377,-9.65755516699978,0.142132221128089,-2.74529953310546,0.020201568282804,-2.76550110138827
238296,238295,2019-01-29,2019,-1,1,-7.98534135637574,-0.228337977769034,-0.0788079508034488,-7.75700337860671,0.149530026965585,-2.31980984875039,0.0223592289643286,-2.34216907771472
238421,238420,2019-01-29,2019,-1,1,0.534145234089012,0.224644862543675,0.366413964380786,0.309500371545337,0.141769101837111,0.0877551793844692,0.0200984782357011,0.067656701148768
238743,238742,2019-01-31,2019,-1,1,3.46870345306005,-0.0433681392605555,0.104051935044361,3.51207159232061,0.147420074304916,1.03549971020818,0.0217326783080671,1.01376703190011
238825,238824,2019-01-31,2019,-1,1,1.242803040572,0.0764887030125122,0.224535492383724,1.16631433755949,0.148046789371212,0.345338186146588,0.021917851843124,0.323420334303464
239669,239668,2019-02-12,2019,1,1,2.91507694945903,0.309106044451714,0.451686810377992,2.60597090500732,0.142580765926278,0.743122655235078,0.0203292748121241,0.722793380422954
239796,239795,2019-02-13,2019,1,1,1.24850285462719,0.0629588582578258,0.204980441737635,1.18554399636936,0.142021583479809,0.336745671298717,0.0201701301741124,0.316575541124604
239931,239930,2019-02-14,2019,1,1,2.26915068631373,0.0539655497588319,0.196037335030227,2.2151851365549,0.142071785271395,0.629430614114027,0.0201843921702014,0.609246221943825
239971,239970,2019-02-14,2019,1,1,2.30399302937556,-0.0090955800579053,0.133928242970911,2.31308860943347,0.143023823028816,0.661653551851165,0.0204558139537782,0.641197737897387
240067,240066,2019-02-14,2019,1,1,3.73247779909658,0.102430955186531,0.246838770133842,3.63004684391005,0.144407814947311,1.04841426577087,0.0208536170178568,1.02756064875301
240168,240167,2019-02-15,2019,1,1,1.46260535982323,0.0241264523112814,0.167675441180254,1.43847890751195,0.143548988868973,0.412984385365369,0.0206063122053044,0.392378073160065
240702,240701,2019-02-19,2019,1,1,2.29714126814384,0.0875775286765518,0.224775609438864,2.20956373946729,0.137198080762312,0.606295808753819,0.0188233133648619,0.587472495388957
241331,241330,2019-02-21,2019,1,1,-5.70010594543202,0.0511583011051474,0.197478797605745,-5.75126424653717,0.146320496500598,-1.68305568011891,0.0214096876961814,-1.70446536781509
241611,241610,2019-02-25,2019,1,1,15.6318789479704,-0.397939996369753,-0.248725898003587,16.0298189443402,0.149214098366166,4.78374996150521,0.0222648471512279,4.76148511435398
241635,241634,2019-02-25,2019,1,1,10.012782275246,-0.0280697262768453,0.124479188684944,10.0408520015228,0.152548914961789,3.06344215624844,0.0232711714560192,3.04017098479242
241692,241691,2019-02-25,2019,1,1,2.66728071690148,-0.0411835777227261,0.112229243832583,2.70846429462421,0.153412821555309,0.831026299040219,0.0235354938175611,0.807490805222658
241784,241783,2019-02-25,2019,1,1,4.01114037477557,0.203900853817337,0.34755086048138,3.80723952095823,0.143650006664043,1.09381996511452,0.0206353244145796,1.07318464069994
241848,241847,2019-02-26,2019,1,1,19.9718022998652,0.0968855591890347,0.240365376172794,19.8749167406762,0.143479816983759,5.70329883303934,0.0205864578816931,5.68271237515765
241864,241863,2019-02-26,2019,1,1,11.2850922241781,0.0156767546376875,0.157276477510627,11.2694154695404,0.14159972287294,3.19149221485388,0.0200504815176933,3.17144173333619
241923,241922,2019-02-26,2019,1,1,6.57468388769011,0.024521177016255,0.161981676393369,6.55016271067386,0.137460499377114,1.80077727442116,0.0188953888890056,1.78188188553215
242061,242060,2019-02-26,2019,1,1,-2.34300473621718,0.190492016210875,0.334385768726502,-2.53349675242806,0.143893752515627,-0.729108709386055,0.0207054120130285,-0.749814121399083
242330,242329,2019-02-28,2019,-1,1,0.509170730602637,0.18091095280804,0.325466668749674,0.328259777794597,0.144555715941634,0.0949036543878793,0.0208963550113984,0.0740072993764809
242822,242821,2019-03-04,2019,1,1,3.41907365162708,-0.310260641573759,-0.161960664461837,3.72933429320084,0.148299977111922,1.10612038064878,0.0219928832113966,1.08412749743738
242876,242875,2019-03-04,2019,1,1,3.9922706723039,-0.0347685027591332,0.117429610129961,4.02703917506303,0.152198112889094,1.2258155259501,0.0231642655670015,1.2026512603831
242969,242968,2019-03-04,2019,1,1,2.43527578145164,0.216080089747559,0.357503837551787,2.21919569170408,0.141423747804228,0.627693943663575,0.0200006764429939,0.607693267220581
243162,243161,2019-03-05,2019,1,1,-0.593281891598796,0.0101884979633585,0.158367103015996,-0.603470389562154,0.148178605052637,-0.178842801031784,0.0219568989953455,-0.200799700027129
243223,243222,2019-03-05,2019,1,1,0.501447032865698,0.102627035348488,0.246223795529876,0.39881999751721,0.143596760181388,0.114538519078041,0.0206200295345911,0.0939184895434501
243318,243317,2019-03-06,2019,1,1,-4.86280695363717,0.226416547390321,0.361115149978548,-5.08922350102749,0.134698602588227,-1.37102258769513,0.0181437135392211,-1.38916630123436
243423,243422,2019-03-06,2019,1,1,3.44657118387826,0.0088125346150079,0.154284747289354,3.43775864926325,0.145472212674346,1.00019671469739,0.0211621646603702,0.979034550037023
243477,243476,2019-03-06,2019,1,1,0.876307450716762,-0.0333059145522501,0.112881979622834,0.909613365269012,0.146187894175084,0.265948924764377,0.0213709004033456,0.244578024361031
243526,243525,2019-03-07,2019,1,1,7.19132201045802,0.116413863683376,0.264036333639587,7.07490814677464,0.147622469956211,2.08883083068038,0.0217923936359724,2.06703843704441
243599,243598,2019-03-07,2019,1,1,6.86814375007394,-0.0012112170684971,0.140587766546849,6.86935496714244,0.141798983615346,1.94813510486765,0.0201069517543452,1.92802815311331
243815,243814,2019-03-08,2019,-1,1,-0.360450047631744,0.267980545175802,0.415258097051031,-0.628430592807546,0.147277551875229,-0.185107438464389,0.0216906772863608,-0.206798115750749
243994,243993,2019-03-08,2019,-1,1,13.1918656056584,0.527701463318472,0.660932998067979,12.6641641423399,0.133231534749507,3.37453205000725,0.0177506418517091,3.35678140815554
244015,244014,2019-03-11,2019,1,1,9.85571789189121,0.145863332130258,0.274036481318233,9.70985455976095,0.128173149187975,2.48908527416356,0.0164283561727629,2.4726569179908
244201,244200,2019-03-11,2019,1,1,14.9468575353917,0.213757059385392,0.357274899577968,14.7331004760063,0.143517840192576,4.22892551931328,0.0205973704535418,4.20832814885974
244276,244275,2019-03-12,2019,1,1,13.1482638429459,0.123122776935655,0.266614668801913,13.0251410660102,0.143491891866258,3.7380042667734,0.0205899230313579,3.71741434374204
244305,244304,2019-03-12,2019,1,1,7.80136975981449,0.0628574318490644,0.206844287707784,7.73851232796543,0.14398685585872,2.22848811825537,0.0207322146600797,2.20775590359529
244430,244429,2019-03-12,2019,1,1,8.35826518067906,0.0442639112422297,0.185354049532005,8.31400126943683,0.141090138289775,2.34604717769242,0.0199064271226279,2.32614075056979
244777,244776,2019-03-14,2019,-1,1,19.1908107419692,0.282407806198728,0.421125230638574,18.9084029357705,0.138717424439846,5.24584991104181,0.0192425238432244,5.22660738719858
244805,244804,2019-03-14,2019,-1,1,-30.3088642830529,0.288696061812969,0.421670013329457,-30.5975603448659,0.132973951516488,-8.13735701164202,0.0176820717819093,-8.15503908342393
244989,244988,2019-03-15,2019,1,1,-2.29485396383788,0.0905380019332873,0.230189442406599,-2.38539196577117,0.139651440473312,-0.666246848226816,0.0195025248262709,-0.685749373053087
245030,245029,2019-03-15,2019,1,1,1.64335978854346,0.281265368491031,0.417808115079662,1.36209442005243,0.136542746588631,0.371968226454014,0.0186439216459671,0.353324304808047
245156,245155,2019-03-15,2019,-1,1,7.3422080816743,0.163801911994627,0.309267505877228,7.17840616967967,0.145465593882601,2.08842223320596,0.0211602390036178,2.06726199420234
245314,245313,2019-03-18,2019,1,1,1.04521855348594,-0.0223868051644082,0.1256813513873,1.06760535865035,0.148068156551708,0.316156714760165,0.0219241789846212,0.294232535775543
245456,245455,2019-03-19,2019,1,1,12.9745290397998,-0.0363155193209988,0.112014143037306,13.0108445591208,0.148329662358305,3.85978836090155,0.0220016887353287,3.83778667216622
245475,245474,2019-03-19,2019,1,1,2.64676925566754,-0.243320446743524,-0.0950089539663165,2.89008970241106,0.148311492777207,0.85726703604924,0.0219962988898037,0.835270737159437
245530,245529,2019-03-19,2019,1,1,-1.77024272556725,-0.0290762454709014,0.116251361497086,-1.74116648009635,0.145327606967987,-0.506079115770552,0.0211201133470418,-0.527199229117594
245956,245955,2019-03-21,2019,1,1,5.6873972295679,-0.0914717663633228,0.0585538863057703,5.77886899593122,0.150025652669093,1.73395718560754,0.0225076964587874,1.71144948914875
246033,246032,2019-03-21,2019,1,1,2.74712389528808,0.109902365037326,0.251313342216696,2.63722153025075,0.14141097717937,0.745864147262465,0.0199970644668243,0.725867082795641
246109,246108,2019-03-21,2019,1,1,-2.39711547105115,0.0494921788696826,0.192879784069629,-2.44660764992083,0.143387605199946,-0.701626423572034,0.0205600053249757,-0.72218642889701
246220,246219,2019-03-22,2019,-1,1,6.06352553586431,-0.0132928206048626,0.135039120321558,6.07681835646917,0.148331940926421,1.80277252294475,0.0220023646989991,1.78077015824575
246338,246337,2019-03-22,2019,-1,1,-6.20547654212711,0.0433604764662528,0.191210861844684,-6.24883701859336,0.147850385378431,-1.84778592273207,0.0218597364565506,-1.86964565918862
246529,246528,2019-03-25,2019,1,1,1.4482620854972,0.138021762417399,0.286040548920257,1.3102403230798,0.148018786502858,0.387880365298769,0.0219095611577787,0.365970804140991
246646,246645,2019-03-26,2019,-1,1,-5.46788911053975,0.108136022077864,0.251329670029941,-5.57602513261761,0.143193647952077,-1.59690275962396,0.0205044208138234,-1.61740718043778
246698,246697,2019-03-26,2019,-1,1,0.185084541570735,0.297809424886383,0.435255741830512,-0.112724883315648,0.137446316944129,-0.030987240079385,0.018891490041506,-0.049878730120891
246809,246808,2019-03-26,2019,-1,1,5.83358709152049,0.169666391458438,0.312747919958573,5.66392070006205,0.143081528500135,1.62080486213687,0.0204723237979349,1.60033253833893
246839,246838,2019-03-26,2019,-1,1,5.9544194354999,0.198913823743347,0.33975238671543,5.75550561175655,0.140838562972083,1.6211942790751,0.0198355008200414,1.60135877825506
246870,246869,2019-03-26,2019,-1,1,5.34759358288839,0.244989708158452,0.387989015149612,5.10260387472994,0.14299930699116,1.45933763587358,0.020448801799952,1.43888883407363
246884,246883,2019-03-27,2019,-1,1,8.62428853914632,0.184551054925809,0.325669768994169,8.43973748422051,0.14111871406836,2.38200980169547,0.0199144914603075,2.36209531023516
246948,246947,2019-03-27,2019,-1,1,-2.42272551391309,0.101173024230813,0.241673834643232,-2.5238985381439,0.140500810412419,-0.709219580015876,0.0197404777265465,-0.728960057742423
247199,247198,2019-03-28,2019,1,1,3.49659891793141,-0.0264009926572847,0.122862686099391,3.52299991058869,0.149263678756676,1.05171185382782,0.0222796457959761,1.02943220803184
247277,247276,2019-03-28,2019,1,1,-1.63569182877188,0.0047237266764366,0.151650684701347,-1.64041555544832,0.14692695802491,-0.48204253491753,0.0215875309944538,-0.503630065911983
247315,247314,2019-03-28,2019,1,1,10.8839494570123,0.0017842681194192,0.149636086080367,10.8821651888929,0.147851817960948,3.21789581305831,0.0218601600743572,3.19603565298395
247857,247856,2019-04-02,2019,1,1,5.72227049318474,0.0121512524048811,0.14981885186356,5.71011924077986,0.137667599458679,1.57219681700195,0.0189523679407152,1.55324444906124
247899,247898,2019-04-02,2019,1,1,3.69627289792618,0.229863180184778,0.370863370522783,3.4664097177414,0.141000190338005,0.977528859982096,0.0198810536753536,0.957647806306742
248035,248034,2019-04-02,2019,1,1,-3.23292932493224,0.0411663754119948,0.187140136460912,-3.27409570034424,0.145973761048917,-0.955864126826673,0.0213083389147664,-0.977172465741439
248076,248075,2019-04-02,2019,1,1,3.32137637836905,0.108684397763453,0.256811718155937,3.2126919806056,0.148127320392484,0.951774908667058,0.0219417030466576,0.929833205620401
248116,248115,2019-04-03,2019,-1,1,7.38240877452001,0.142017620306311,0.288803740141964,7.2403911542137,0.146786119835653,2.12557784723883,0.0215461649764067,2.10403168226242
248362,248361,2019-04-04,2019,1,1,-3.2014086197929,0.18750014752822,0.331061498623702,-3.38890876732112,0.143561351095482,-0.973032642751889,0.0206098615283602,-0.993642504280249
248538,248537,2019-04-04,2019,-1,1,2.2590433832459,0.143443405884249,0.290803045761741,2.11559997736165,0.147359639877492,0.623508101577686,0.0217148634648241,0.601793238112862
248582,248581,2019-04-08,2019,1,1,7.291194456156,-0.0877375648317818,0.0549626392467627,7.37893202098778,0.142700204078545,2.10595021055333,0.0203633482440582,2.08558686230927
248732,248731,2019-04-08,2019,-1,1,1.36582478744374,0.0434273422945355,0.188277030934293,1.3223974451492,0.144849688639758,0.383097716375746,0.0209814322990347,0.362116284076711
249444,249443,2019-04-11,2019,-1,1,3.37346177476605,0.0699571151616982,0.218092344026434,3.30350465960435,0.148135228864736,0.978730837612424,0.0219440460308077,0.956786791581616
249534,249533,2019-04-12,2019,-1,1,-8.81902028701864,0.0781087240078668,0.224018808884015,-8.89712901102651,0.145910084876148,-2.59636169830584,0.0212897528685648,-2.6176514511744
249576,249575,2019-04-12,2019,-1,1,1.44157367424236,0.193107791747471,0.3403453048696,1.24846588249489,0.147237513122129,0.367642023512743,0.0216788852703891,0.345963138242354
249628,249627,2019-04-12,2019,-1,1,-3.32369680645428,0.0557049932134974,0.201907666543101,-3.37940179966778,0.146202673329604,-0.988155154732605,0.0213752216887228,-1.00953037642133
249845,249844,2019-04-15,2019,1,1,-0.403725253660392,0.172481391499708,0.320146080001996,-0.5762066451601,0.147664688502288,-0.170170749541029,0.0218048602304777,-0.191975609771507
250089,250088,2019-04-16,2019,-1,1,2.97061415373223,0.085972368587101,0.234081637399372,2.88464178514513,0.148109268812271,0.854484371166338,0.0219363555081055,0.832548015658233
250285,250284,2019-04-17,2019,-1,1,7.27287973785407,-0.0469327578045441,0.104462252541465,7.31981249565861,0.151395010346009,2.21636617702217,0.0229204491576682,2.1934457278645
250337,250336,2019-04-17,2019,-1,1,-1.43739653571284,-0.068879194067802,0.0833139728337207,-1.36851734164504,0.152193166901523,-0.416557976369223,0.0231627600515147,-0.439720736420738
