horizon,group,field,absolute_error
240,SHORT,enhanced_mean_error_bp,4.61852778244065e-14
240,SHORT,enhanced_mean_prediction_bp,8.88178419700125e-16
240,SHORT,enhanced_mse_bp2,1.45519152283669e-11
240,SHORT,enhanced_rmse_bp,2.8421709430404e-14
240,SHORT,mean_loss_improvement_bp2,8.84625706021325e-13
240,SHORT,median_loss_improvement_bp2,4.40536496171262e-13
240,SHORT,parent_mae_bp,2.55795384873636e-13
240,SHORT,parent_mean_error_bp,4.61852778244065e-14
240,SHORT,parent_mean_prediction_bp,3.73034936274053e-14
240,SHORT,parent_mse_bp2,7.27595761418343e-12
240,SHORT,parent_rmse_bp,0
240,SHORT,past_mean_forecast_mse_bp2,2.91038304567337e-11
240,SHORT,positive_loss_improvement_fraction,3.33066907387547e-16
240,SHORT,relative_mse_reduction,1.59702980007115e-16
240,SHORT,target_mean_bp,7.105427357601e-15
240,SHORT,target_median_bp,1.59872115546023e-14
240,SHORT,zero_forecast_mse_bp2,1.45519152283669e-11
240,YEAR_2016_LONG,enhanced_mae_bp,1.13686837721616e-13
240,YEAR_2016_LONG,enhanced_mean_error_bp,4.40536496171262e-13
240,YEAR_2016_LONG,enhanced_mean_prediction_bp,5.6843418860808e-14
240,YEAR_2016_LONG,enhanced_mse_bp2,1.45519152283669e-11
240,YEAR_2016_LONG,enhanced_rmse_bp,1.13686837721616e-13
240,YEAR_2016_LONG,mean_loss_improvement_bp2,6.82121026329696e-13
240,YEAR_2016_LONG,median_loss_improvement_bp2,4.22915036324412e-11
240,YEAR_2016_LONG,parent_mae_bp,1.70530256582424e-13
240,YEAR_2016_LONG,parent_mean_error_bp,2.70006239588838e-13
240,YEAR_2016_LONG,parent_mean_prediction_bp,2.1316282072803e-14
240,YEAR_2016_LONG,parent_mse_bp2,1.45519152283669e-11
240,YEAR_2016_LONG,parent_rmse_bp,5.6843418860808e-14
240,YEAR_2016_LONG,past_mean_forecast_mse_bp2,0
240,YEAR_2016_LONG,positive_loss_improvement_fraction,1.11022302462516e-16
240,YEAR_2016_LONG,relative_mse_reduction,2.8796409701215e-16
240,YEAR_2016_LONG,target_mean_bp,1.4210854715202e-14
240,YEAR_2016_LONG,target_median_bp,4.9737991503207e-14
240,YEAR_2016_LONG,zero_forecast_mse_bp2,7.27595761418343e-12
240,YEAR_2016_SHORT,enhanced_mae_bp,2.8421709430404e-14
240,YEAR_2016_SHORT,enhanced_mean_error_bp,2.8421709430404e-14
240,YEAR_2016_SHORT,enhanced_mean_prediction_bp,3.5527136788005e-15
240,YEAR_2016_SHORT,enhanced_mse_bp2,4.36557456851006e-11
240,YEAR_2016_SHORT,enhanced_rmse_bp,3.41060513164848e-13
240,YEAR_2016_SHORT,mean_loss_improvement_bp2,1.59161572810262e-12
240,YEAR_2016_SHORT,median_loss_improvement_bp2,2.75601763632949e-12
240,YEAR_2016_SHORT,parent_mae_bp,4.2632564145606e-13
240,YEAR_2016_SHORT,parent_mean_error_bp,2.8421709430404e-14
240,YEAR_2016_SHORT,parent_mean_prediction_bp,5.6843418860808e-14
240,YEAR_2016_SHORT,parent_mse_bp2,4.36557456851006e-11
240,YEAR_2016_SHORT,parent_rmse_bp,2.8421709430404e-13
240,YEAR_2016_SHORT,past_mean_forecast_mse_bp2,7.27595761418343e-11
240,YEAR_2016_SHORT,positive_loss_improvement_fraction,3.33066907387547e-16
240,YEAR_2016_SHORT,relative_mse_reduction,1.6826817716975e-16
240,YEAR_2016_SHORT,target_mean_bp,6.21724893790088e-15
240,YEAR_2016_SHORT,target_median_bp,4.61852778244065e-14
240,YEAR_2016_SHORT,zero_forecast_mse_bp2,7.27595761418343e-11
240,YEAR_2017_LONG,enhanced_mae_bp,2.1316282072803e-14
240,YEAR_2017_LONG,enhanced_mean_error_bp,1.24344978758018e-14
240,YEAR_2017_LONG,enhanced_mean_prediction_bp,2.22044604925031e-16
240,YEAR_2017_LONG,enhanced_mse_bp2,0
240,YEAR_2017_LONG,enhanced_rmse_bp,5.6843418860808e-14
240,YEAR_2017_LONG,mean_loss_improvement_bp2,4.08562073062058e-14
240,YEAR_2017_LONG,median_loss_improvement_bp2,2.27373675443232e-13
240,YEAR_2017_LONG,parent_mae_bp,2.8421709430404e-14
240,YEAR_2017_LONG,parent_mean_error_bp,1.77635683940025e-15
240,YEAR_2017_LONG,parent_mean_prediction_bp,8.88178419700125e-16
240,YEAR_2017_LONG,parent_mse_bp2,9.09494701772928e-13
240,YEAR_2017_LONG,parent_rmse_bp,1.4210854715202e-14
240,YEAR_2017_LONG,past_mean_forecast_mse_bp2,3.63797880709171e-12
240,YEAR_2017_LONG,positive_loss_improvement_fraction,4.44089209850063e-16
240,YEAR_2017_LONG,relative_mse_reduction,2.5131806358214e-16
240,YEAR_2017_LONG,target_mean_bp,9.32587340685131e-15
240,YEAR_2017_LONG,target_median_bp,0
240,YEAR_2017_LONG,zero_forecast_mse_bp2,3.63797880709171e-12
240,YEAR_2017_SHORT,enhanced_mae_bp,2.8421709430404e-13
240,YEAR_2017_SHORT,enhanced_mean_error_bp,3.5527136788005e-14
240,YEAR_2017_SHORT,enhanced_mean_prediction_bp,4.9737991503207e-14
240,YEAR_2017_SHORT,enhanced_mse_bp2,4.72937244921923e-11
240,YEAR_2017_SHORT,enhanced_rmse_bp,4.54747350886464e-13
240,YEAR_2017_SHORT,mean_loss_improvement_bp2,6.25277607468888e-13
240,YEAR_2017_SHORT,median_loss_improvement_bp2,1.81898940354586e-12
240,YEAR_2017_SHORT,parent_mae_bp,4.9737991503207e-13
240,YEAR_2017_SHORT,parent_mean_error_bp,5.6843418860808e-14
240,YEAR_2017_SHORT,parent_mean_prediction_bp,2.8421709430404e-14
240,YEAR_2017_SHORT,parent_mse_bp2,4.36557456851006e-11
240,YEAR_2017_SHORT,parent_rmse_bp,2.8421709430404e-13
240,YEAR_2017_SHORT,past_mean_forecast_mse_bp2,1.45519152283669e-11
240,YEAR_2017_SHORT,positive_loss_improvement_fraction,2.22044604925031e-16
240,YEAR_2017_SHORT,relative_mse_reduction,4.30211422042248e-16
240,YEAR_2017_SHORT,target_mean_bp,4.70734562441066e-14
240,YEAR_2017_SHORT,target_median_bp,0
240,YEAR_2017_SHORT,zero_forecast_mse_bp2,4.36557456851006e-11
240,YEAR_2018_LONG,enhanced_mae_bp,1.13686837721616e-13
240,YEAR_2018_LONG,enhanced_mean_error_bp,2.48689957516035e-14
240,YEAR_2018_LONG,enhanced_mean_prediction_bp,4.44089209850063e-15
240,YEAR_2018_LONG,enhanced_mse_bp2,2.18278728425503e-11
240,YEAR_2018_LONG,enhanced_rmse_bp,2.8421709430404e-14
240,YEAR_2018_LONG,mean_loss_improvement_bp2,1.96109795069788e-12
240,YEAR_2018_LONG,median_loss_improvement_bp2,2.51532128459075e-12
240,YEAR_2018_LONG,parent_mae_bp,2.8421709430404e-13
240,YEAR_2018_LONG,parent_mean_error_bp,7.105427357601e-15
240,YEAR_2018_LONG,parent_mean_prediction_bp,0
240,YEAR_2018_LONG,parent_mse_bp2,0
240,YEAR_2018_LONG,parent_rmse_bp,1.13686837721616e-13
240,YEAR_2018_LONG,past_mean_forecast_mse_bp2,3.27418092638254e-11
240,YEAR_2018_LONG,positive_loss_improvement_fraction,3.88578058618805e-16
240,YEAR_2018_LONG,relative_mse_reduction,1.56992474575901e-16
240,YEAR_2018_LONG,target_mean_bp,3.19744231092045e-14
240,YEAR_2018_LONG,target_median_bp,0
240,YEAR_2018_LONG,zero_forecast_mse_bp2,2.5465851649642e-11
240,YEAR_2018_SHORT,enhanced_mae_bp,2.55795384873636e-13
240,YEAR_2018_SHORT,enhanced_mean_error_bp,3.5527136788005e-14
240,YEAR_2018_SHORT,enhanced_mean_prediction_bp,3.27515792264421e-15
240,YEAR_2018_SHORT,enhanced_mse_bp2,1.45519152283669e-11
240,YEAR_2018_SHORT,enhanced_rmse_bp,3.97903932025656e-13
240,YEAR_2018_SHORT,mean_loss_improvement_bp2,4.2632564145606e-13
240,YEAR_2018_SHORT,median_loss_improvement_bp2,1.91846538655227e-13
240,YEAR_2018_SHORT,parent_mae_bp,8.5265128291212e-14
240,YEAR_2018_SHORT,parent_mean_error_bp,7.105427357601e-15
240,YEAR_2018_SHORT,parent_mean_prediction_bp,8.88178419700125e-16
240,YEAR_2018_SHORT,parent_mse_bp2,2.18278728425503e-11
240,YEAR_2018_SHORT,parent_rmse_bp,2.8421709430404e-14
240,YEAR_2018_SHORT,past_mean_forecast_mse_bp2,5.0931703299284e-11
240,YEAR_2018_SHORT,positive_loss_improvement_fraction,0
240,YEAR_2018_SHORT,relative_mse_reduction,1.23165366794353e-16
240,YEAR_2018_SHORT,target_mean_bp,9.2370555648813e-14
240,YEAR_2018_SHORT,target_median_bp,1.95399252334028e-14
240,YEAR_2018_SHORT,zero_forecast_mse_bp2,2.18278728425503e-11
240,YEAR_2019_LONG,enhanced_mae_bp,2.27373675443232e-13
240,YEAR_2019_LONG,enhanced_mean_error_bp,2.8421709430404e-14
240,YEAR_2019_LONG,enhanced_mean_prediction_bp,1.77635683940025e-15
240,YEAR_2019_LONG,enhanced_mse_bp2,2.18278728425503e-11
240,YEAR_2019_LONG,enhanced_rmse_bp,1.4210854715202e-13
240,YEAR_2019_LONG,mean_loss_improvement_bp2,4.54747350886464e-13
240,YEAR_2019_LONG,median_loss_improvement_bp2,4.77484718430787e-12
240,YEAR_2019_LONG,parent_mae_bp,2.41584530158434e-13
240,YEAR_2019_LONG,parent_mean_error_bp,2.1316282072803e-14
240,YEAR_2019_LONG,parent_mean_prediction_bp,8.88178419700125e-16
240,YEAR_2019_LONG,parent_mse_bp2,1.09139364212751e-11
240,YEAR_2019_LONG,parent_rmse_bp,5.6843418860808e-14
240,YEAR_2019_LONG,past_mean_forecast_mse_bp2,2.18278728425503e-11
240,YEAR_2019_LONG,positive_loss_improvement_fraction,1.11022302462516e-16
240,YEAR_2019_LONG,relative_mse_reduction,1.30104260698261e-16
240,YEAR_2019_LONG,target_mean_bp,4.2632564145606e-14
240,YEAR_2019_LONG,target_median_bp,0
240,YEAR_2019_LONG,zero_forecast_mse_bp2,1.45519152283669e-11
240,YEAR_2019_SHORT,enhanced_mae_bp,4.2632564145606e-13
240,YEAR_2019_SHORT,enhanced_mean_error_bp,3.19744231092045e-14
240,YEAR_2019_SHORT,enhanced_mean_prediction_bp,2.8421709430404e-14
240,YEAR_2019_SHORT,enhanced_mse_bp2,0
240,YEAR_2019_SHORT,enhanced_rmse_bp,3.12638803734444e-13
240,YEAR_2019_SHORT,mean_loss_improvement_bp2,1.25055521493778e-12
240,YEAR_2019_SHORT,median_loss_improvement_bp2,8.81072992342524e-13
240,YEAR_2019_SHORT,parent_mae_bp,1.70530256582424e-13
240,YEAR_2019_SHORT,parent_mean_error_bp,3.5527136788005e-14
240,YEAR_2019_SHORT,parent_mean_prediction_bp,0
240,YEAR_2019_SHORT,parent_mse_bp2,0
240,YEAR_2019_SHORT,parent_rmse_bp,8.5265128291212e-14
240,YEAR_2019_SHORT,past_mean_forecast_mse_bp2,4.72937244921923e-11
240,YEAR_2019_SHORT,positive_loss_improvement_fraction,3.33066907387547e-16
240,YEAR_2019_SHORT,relative_mse_reduction,1.21430643318376e-17
240,YEAR_2019_SHORT,target_mean_bp,1.77635683940025e-15
240,YEAR_2019_SHORT,target_median_bp,4.9737991503207e-14
240,YEAR_2019_SHORT,zero_forecast_mse_bp2,1.45519152283669e-11
240,YEAR_2020_LONG,enhanced_mae_bp,3.12638803734444e-13
240,YEAR_2020_LONG,enhanced_mean_error_bp,8.88178419700125e-15
240,YEAR_2020_LONG,enhanced_mean_prediction_bp,4.79616346638068e-14
240,YEAR_2020_LONG,enhanced_mse_bp2,3.63797880709171e-12
240,YEAR_2020_LONG,enhanced_rmse_bp,1.98951966012828e-13
240,YEAR_2020_LONG,mean_loss_improvement_bp2,1.59161572810262e-12
240,YEAR_2020_LONG,median_loss_improvement_bp2,1.25055521493778e-12
240,YEAR_2020_LONG,parent_mae_bp,0
240,YEAR_2020_LONG,parent_mean_error_bp,3.19744231092045e-14
240,YEAR_2020_LONG,parent_mean_prediction_bp,8.88178419700125e-16
240,YEAR_2020_LONG,parent_mse_bp2,2.91038304567337e-11
240,YEAR_2020_LONG,parent_rmse_bp,1.98951966012828e-13
240,YEAR_2020_LONG,past_mean_forecast_mse_bp2,0
240,YEAR_2020_LONG,positive_loss_improvement_fraction,3.33066907387547e-16
240,YEAR_2020_LONG,relative_mse_reduction,1.28369537222284e-16
240,YEAR_2020_LONG,target_mean_bp,1.77635683940025e-14
240,YEAR_2020_LONG,target_median_bp,0
240,YEAR_2020_LONG,zero_forecast_mse_bp2,3.63797880709171e-11
240,YEAR_2020_SHORT,enhanced_mae_bp,5.6843418860808e-14
240,YEAR_2020_SHORT,enhanced_mean_error_bp,2.1316282072803e-14
240,YEAR_2020_SHORT,enhanced_mean_prediction_bp,1.77635683940025e-15
240,YEAR_2020_SHORT,enhanced_mse_bp2,7.27595761418343e-12
240,YEAR_2020_SHORT,enhanced_rmse_bp,2.55795384873636e-13
240,YEAR_2020_SHORT,mean_loss_improvement_bp2,0
240,YEAR_2020_SHORT,median_loss_improvement_bp2,3.18323145620525e-12
240,YEAR_2020_SHORT,parent_mae_bp,0
240,YEAR_2020_SHORT,parent_mean_error_bp,3.5527136788005e-15
240,YEAR_2020_SHORT,parent_mean_prediction_bp,3.10862446895044e-15
240,YEAR_2020_SHORT,parent_mse_bp2,5.0931703299284e-11
240,YEAR_2020_SHORT,parent_rmse_bp,1.70530256582424e-13
240,YEAR_2020_SHORT,past_mean_forecast_mse_bp2,7.27595761418343e-12
240,YEAR_2020_SHORT,positive_loss_improvement_fraction,4.44089209850063e-16
240,YEAR_2020_SHORT,relative_mse_reduction,5.72458747072346e-17
240,YEAR_2020_SHORT,target_mean_bp,2.30926389122033e-14
240,YEAR_2020_SHORT,target_median_bp,0
240,YEAR_2020_SHORT,zero_forecast_mse_bp2,2.18278728425503e-11
