pair_id,index_symbol,event_day,control_day,side,horizon,event_entry_timestamp,event_entry_status,event_exit_timestamp,event_exit_status,event_action_crossing,control_entry_timestamp,control_entry_status,control_exit_timestamp,control_exit_status,control_action_crossing,old_eligible,old_reason,new_eligible,new_reason,membership_changed,reason_changed,new_action_crossing,unit_bridge_crossing,on_new_halt_endpoint,carrier
000852.SH:R1_A:353342:353340,000852.SH,2021-01-19,2021-01-19,LONG,60,2021-01-19T13:22:00+08:00,valid,2021-01-19T14:22:00+08:00,valid,False,2021-01-19T13:20:00+08:00,valid,2021-01-19T14:20:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:353342:353340,000852.SH,2021-01-19,2021-01-19,LONG,120,2021-01-19T13:22:00+08:00,valid,2021-01-20T09:52:00+08:00,valid,False,2021-01-19T13:20:00+08:00,valid,2021-01-20T09:50:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:353342:353340,000852.SH,2021-01-19,2021-01-19,LONG,240,2021-01-19T13:22:00+08:00,valid,2021-01-20T13:22:00+08:00,recorded_zero_volume,False,2021-01-19T13:20:00+08:00,valid,2021-01-20T13:20:00+08:00,valid,False,False,event_exit:recorded_zero_volume,False,event_exit:recorded_zero_volume,False,False,False,False,False,512100.SH
000852.SH:R1_A:353993:353992,000852.SH,2021-01-22,2021-01-22,LONG,1,2021-01-22T10:43:00+08:00,valid,2021-01-22T10:44:00+08:00,valid,False,2021-01-22T10:42:00+08:00,recorded_zero_volume,2021-01-22T10:43:00+08:00,valid,False,False,control_entry:recorded_zero_volume,False,control_entry:recorded_zero_volume,False,False,False,False,False,512100.SH
000852.SH:R1_A:353993:353992,000852.SH,2021-01-22,2021-01-22,LONG,5,2021-01-22T10:43:00+08:00,valid,2021-01-22T10:48:00+08:00,valid,False,2021-01-22T10:42:00+08:00,recorded_zero_volume,2021-01-22T10:47:00+08:00,valid,False,False,control_entry:recorded_zero_volume,False,control_entry:recorded_zero_volume,False,False,False,False,False,512100.SH
000852.SH:R1_A:353993:353992,000852.SH,2021-01-22,2021-01-22,LONG,15,2021-01-22T10:43:00+08:00,valid,2021-01-22T10:58:00+08:00,valid,False,2021-01-22T10:42:00+08:00,recorded_zero_volume,2021-01-22T10:57:00+08:00,valid,False,False,control_entry:recorded_zero_volume,False,control_entry:recorded_zero_volume,False,False,False,False,False,512100.SH
000852.SH:R1_A:353993:353992,000852.SH,2021-01-22,2021-01-22,LONG,30,2021-01-22T10:43:00+08:00,valid,2021-01-22T11:13:00+08:00,valid,False,2021-01-22T10:42:00+08:00,recorded_zero_volume,2021-01-22T11:12:00+08:00,valid,False,False,control_entry:recorded_zero_volume,False,control_entry:recorded_zero_volume,False,False,False,False,False,512100.SH
000852.SH:R1_A:353993:353992,000852.SH,2021-01-22,2021-01-22,LONG,60,2021-01-22T10:43:00+08:00,valid,2021-01-22T13:13:00+08:00,valid,False,2021-01-22T10:42:00+08:00,recorded_zero_volume,2021-01-22T13:12:00+08:00,valid,False,False,control_entry:recorded_zero_volume,False,control_entry:recorded_zero_volume,False,False,False,False,False,512100.SH
000852.SH:R1_A:353993:353992,000852.SH,2021-01-22,2021-01-22,LONG,120,2021-01-22T10:43:00+08:00,valid,2021-01-22T14:13:00+08:00,valid,False,2021-01-22T10:42:00+08:00,recorded_zero_volume,2021-01-22T14:12:00+08:00,valid,False,False,control_entry:recorded_zero_volume,False,control_entry:recorded_zero_volume,False,False,False,False,False,512100.SH
000852.SH:R1_A:353993:353992,000852.SH,2021-01-22,2021-01-22,LONG,240,2021-01-22T10:43:00+08:00,valid,2021-01-25T10:43:00+08:00,valid,False,2021-01-22T10:42:00+08:00,recorded_zero_volume,2021-01-25T10:42:00+08:00,valid,False,False,control_entry:recorded_zero_volume,False,control_entry:recorded_zero_volume,False,False,False,False,False,512100.SH
000852.SH:R1_A:354524:354521,000852.SH,2021-01-26,2021-01-26,SHORT,1,2021-01-26T13:04:00+08:00,valid,2021-01-26T13:05:00+08:00,valid,False,2021-01-26T13:01:00+08:00,valid,2021-01-26T13:02:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354524:354521,000852.SH,2021-01-26,2021-01-26,SHORT,5,2021-01-26T13:04:00+08:00,valid,2021-01-26T13:09:00+08:00,valid,False,2021-01-26T13:01:00+08:00,valid,2021-01-26T13:06:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354524:354521,000852.SH,2021-01-26,2021-01-26,SHORT,15,2021-01-26T13:04:00+08:00,valid,2021-01-26T13:19:00+08:00,valid,False,2021-01-26T13:01:00+08:00,valid,2021-01-26T13:16:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354524:354521,000852.SH,2021-01-26,2021-01-26,SHORT,30,2021-01-26T13:04:00+08:00,valid,2021-01-26T13:34:00+08:00,valid,False,2021-01-26T13:01:00+08:00,valid,2021-01-26T13:31:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354524:354521,000852.SH,2021-01-26,2021-01-26,SHORT,60,2021-01-26T13:04:00+08:00,valid,2021-01-26T14:04:00+08:00,valid,False,2021-01-26T13:01:00+08:00,valid,2021-01-26T14:01:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354524:354521,000852.SH,2021-01-26,2021-01-26,SHORT,120,2021-01-26T13:04:00+08:00,valid,2021-01-27T09:34:00+08:00,valid,False,2021-01-26T13:01:00+08:00,valid,2021-01-27T09:31:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354524:354521,000852.SH,2021-01-26,2021-01-26,SHORT,240,2021-01-26T13:04:00+08:00,valid,2021-01-27T13:04:00+08:00,valid,False,2021-01-26T13:01:00+08:00,valid,2021-01-27T13:01:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354630:368319,000852.SH,2021-01-26,2021-04-23,SHORT,1,2021-01-26T14:50:00+08:00,valid,2021-01-26T14:51:00+08:00,valid,False,2021-04-23T14:59:00+08:00,valid,2021-04-23T15:00:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354630:368319,000852.SH,2021-01-26,2021-04-23,SHORT,5,2021-01-26T14:50:00+08:00,valid,2021-01-26T14:55:00+08:00,valid,False,2021-04-23T14:59:00+08:00,valid,2021-04-26T09:34:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354630:368319,000852.SH,2021-01-26,2021-04-23,SHORT,15,2021-01-26T14:50:00+08:00,valid,2021-01-27T09:35:00+08:00,valid,False,2021-04-23T14:59:00+08:00,valid,2021-04-26T09:44:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354630:368319,000852.SH,2021-01-26,2021-04-23,SHORT,30,2021-01-26T14:50:00+08:00,valid,2021-01-27T09:50:00+08:00,valid,False,2021-04-23T14:59:00+08:00,valid,2021-04-26T09:59:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354630:368319,000852.SH,2021-01-26,2021-04-23,SHORT,60,2021-01-26T14:50:00+08:00,valid,2021-01-27T10:20:00+08:00,valid,False,2021-04-23T14:59:00+08:00,valid,2021-04-26T10:29:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354630:368319,000852.SH,2021-01-26,2021-04-23,SHORT,120,2021-01-26T14:50:00+08:00,valid,2021-01-27T11:20:00+08:00,valid,False,2021-04-23T14:59:00+08:00,valid,2021-04-26T11:29:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354630:368319,000852.SH,2021-01-26,2021-04-23,SHORT,240,2021-01-26T14:50:00+08:00,valid,2021-01-27T14:50:00+08:00,valid,False,2021-04-23T14:59:00+08:00,valid,2021-04-26T14:59:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354742:404439,000852.SH,2021-01-27,2021-12-07,SHORT,1,2021-01-27T11:12:00+08:00,valid,2021-01-27T11:13:00+08:00,valid,False,2021-12-07T11:29:00+08:00,valid,2021-12-07T11:30:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354742:404439,000852.SH,2021-01-27,2021-12-07,SHORT,5,2021-01-27T11:12:00+08:00,valid,2021-01-27T11:17:00+08:00,valid,False,2021-12-07T11:29:00+08:00,valid,2021-12-07T13:04:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354742:404439,000852.SH,2021-01-27,2021-12-07,SHORT,15,2021-01-27T11:12:00+08:00,valid,2021-01-27T11:27:00+08:00,valid,False,2021-12-07T11:29:00+08:00,valid,2021-12-07T13:14:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354742:404439,000852.SH,2021-01-27,2021-12-07,SHORT,30,2021-01-27T11:12:00+08:00,valid,2021-01-27T13:12:00+08:00,valid,False,2021-12-07T11:29:00+08:00,valid,2021-12-07T13:29:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354742:404439,000852.SH,2021-01-27,2021-12-07,SHORT,60,2021-01-27T11:12:00+08:00,valid,2021-01-27T13:42:00+08:00,valid,False,2021-12-07T11:29:00+08:00,valid,2021-12-07T13:59:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354742:404439,000852.SH,2021-01-27,2021-12-07,SHORT,120,2021-01-27T11:12:00+08:00,valid,2021-01-27T14:42:00+08:00,valid,False,2021-12-07T11:29:00+08:00,valid,2021-12-07T14:59:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:354742:404439,000852.SH,2021-01-27,2021-12-07,SHORT,240,2021-01-27T11:12:00+08:00,valid,2021-01-28T11:12:00+08:00,recorded_zero_volume,False,2021-12-07T11:29:00+08:00,valid,2021-12-08T11:29:00+08:00,valid,False,False,event_exit:recorded_zero_volume,False,event_exit:recorded_zero_volume,False,False,False,False,False,512100.SH
000852.SH:R1_A:355134:355133,000852.SH,2021-01-29,2021-01-29,SHORT,1,2021-01-29T09:44:00+08:00,valid,2021-01-29T09:45:00+08:00,valid,False,2021-01-29T09:43:00+08:00,valid,2021-01-29T09:44:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355134:355133,000852.SH,2021-01-29,2021-01-29,SHORT,5,2021-01-29T09:44:00+08:00,valid,2021-01-29T09:49:00+08:00,valid,False,2021-01-29T09:43:00+08:00,valid,2021-01-29T09:48:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355134:355133,000852.SH,2021-01-29,2021-01-29,SHORT,15,2021-01-29T09:44:00+08:00,valid,2021-01-29T09:59:00+08:00,valid,False,2021-01-29T09:43:00+08:00,valid,2021-01-29T09:58:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355134:355133,000852.SH,2021-01-29,2021-01-29,SHORT,30,2021-01-29T09:44:00+08:00,valid,2021-01-29T10:14:00+08:00,valid,False,2021-01-29T09:43:00+08:00,valid,2021-01-29T10:13:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355134:355133,000852.SH,2021-01-29,2021-01-29,SHORT,60,2021-01-29T09:44:00+08:00,valid,2021-01-29T10:44:00+08:00,valid,False,2021-01-29T09:43:00+08:00,valid,2021-01-29T10:43:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355134:355133,000852.SH,2021-01-29,2021-01-29,SHORT,120,2021-01-29T09:44:00+08:00,valid,2021-01-29T13:14:00+08:00,valid,False,2021-01-29T09:43:00+08:00,valid,2021-01-29T13:13:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355134:355133,000852.SH,2021-01-29,2021-01-29,SHORT,240,2021-01-29T09:44:00+08:00,valid,2021-02-01T09:44:00+08:00,valid,False,2021-01-29T09:43:00+08:00,valid,2021-02-01T09:43:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355182:360705,000852.SH,2021-01-29,2021-03-10,SHORT,1,2021-01-29T10:32:00+08:00,valid,2021-01-29T10:33:00+08:00,valid,False,2021-03-10T10:35:00+08:00,valid,2021-03-10T10:36:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355182:360705,000852.SH,2021-01-29,2021-03-10,SHORT,5,2021-01-29T10:32:00+08:00,valid,2021-01-29T10:37:00+08:00,valid,False,2021-03-10T10:35:00+08:00,valid,2021-03-10T10:40:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355182:360705,000852.SH,2021-01-29,2021-03-10,SHORT,15,2021-01-29T10:32:00+08:00,valid,2021-01-29T10:47:00+08:00,valid,False,2021-03-10T10:35:00+08:00,valid,2021-03-10T10:50:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355182:360705,000852.SH,2021-01-29,2021-03-10,SHORT,30,2021-01-29T10:32:00+08:00,valid,2021-01-29T11:02:00+08:00,valid,False,2021-03-10T10:35:00+08:00,valid,2021-03-10T11:05:00+08:00,recorded_zero_volume,False,False,control_exit:recorded_zero_volume,False,control_exit:recorded_zero_volume,False,False,False,False,False,512100.SH
000852.SH:R1_A:355182:360705,000852.SH,2021-01-29,2021-03-10,SHORT,60,2021-01-29T10:32:00+08:00,valid,2021-01-29T13:02:00+08:00,valid,False,2021-03-10T10:35:00+08:00,valid,2021-03-10T13:05:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355182:360705,000852.SH,2021-01-29,2021-03-10,SHORT,120,2021-01-29T10:32:00+08:00,valid,2021-01-29T14:02:00+08:00,valid,False,2021-03-10T10:35:00+08:00,valid,2021-03-10T14:05:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355182:360705,000852.SH,2021-01-29,2021-03-10,SHORT,240,2021-01-29T10:32:00+08:00,valid,2021-02-01T10:32:00+08:00,valid,False,2021-03-10T10:35:00+08:00,valid,2021-03-11T10:35:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355254:404444,000852.SH,2021-01-29,2021-12-07,SHORT,1,2021-01-29T13:14:00+08:00,valid,2021-01-29T13:15:00+08:00,valid,False,2021-12-07T13:04:00+08:00,valid,2021-12-07T13:05:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355254:404444,000852.SH,2021-01-29,2021-12-07,SHORT,5,2021-01-29T13:14:00+08:00,valid,2021-01-29T13:19:00+08:00,valid,False,2021-12-07T13:04:00+08:00,valid,2021-12-07T13:09:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355254:404444,000852.SH,2021-01-29,2021-12-07,SHORT,15,2021-01-29T13:14:00+08:00,valid,2021-01-29T13:29:00+08:00,valid,False,2021-12-07T13:04:00+08:00,valid,2021-12-07T13:19:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355254:404444,000852.SH,2021-01-29,2021-12-07,SHORT,30,2021-01-29T13:14:00+08:00,valid,2021-01-29T13:44:00+08:00,valid,False,2021-12-07T13:04:00+08:00,valid,2021-12-07T13:34:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355254:404444,000852.SH,2021-01-29,2021-12-07,SHORT,60,2021-01-29T13:14:00+08:00,valid,2021-01-29T14:14:00+08:00,valid,False,2021-12-07T13:04:00+08:00,valid,2021-12-07T14:04:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355254:404444,000852.SH,2021-01-29,2021-12-07,SHORT,120,2021-01-29T13:14:00+08:00,valid,2021-02-01T09:44:00+08:00,valid,False,2021-12-07T13:04:00+08:00,valid,2021-12-08T09:34:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355254:404444,000852.SH,2021-01-29,2021-12-07,SHORT,240,2021-01-29T13:14:00+08:00,valid,2021-02-01T13:14:00+08:00,valid,False,2021-12-07T13:04:00+08:00,valid,2021-12-08T13:04:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355377:358482,000852.SH,2021-02-01,2021-02-25,SHORT,1,2021-02-01T09:47:00+08:00,valid,2021-02-01T09:48:00+08:00,valid,False,2021-02-25T09:32:00+08:00,valid,2021-02-25T09:33:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355377:358482,000852.SH,2021-02-01,2021-02-25,SHORT,5,2021-02-01T09:47:00+08:00,valid,2021-02-01T09:52:00+08:00,valid,False,2021-02-25T09:32:00+08:00,valid,2021-02-25T09:37:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355377:358482,000852.SH,2021-02-01,2021-02-25,SHORT,15,2021-02-01T09:47:00+08:00,valid,2021-02-01T10:02:00+08:00,valid,False,2021-02-25T09:32:00+08:00,valid,2021-02-25T09:47:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355377:358482,000852.SH,2021-02-01,2021-02-25,SHORT,30,2021-02-01T09:47:00+08:00,valid,2021-02-01T10:17:00+08:00,recorded_zero_volume,False,2021-02-25T09:32:00+08:00,valid,2021-02-25T10:02:00+08:00,valid,False,False,event_exit:recorded_zero_volume,False,event_exit:recorded_zero_volume,False,False,False,False,False,512100.SH
000852.SH:R1_A:355377:358482,000852.SH,2021-02-01,2021-02-25,SHORT,60,2021-02-01T09:47:00+08:00,valid,2021-02-01T10:47:00+08:00,valid,False,2021-02-25T09:32:00+08:00,valid,2021-02-25T10:32:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355377:358482,000852.SH,2021-02-01,2021-02-25,SHORT,120,2021-02-01T09:47:00+08:00,valid,2021-02-01T13:17:00+08:00,valid,False,2021-02-25T09:32:00+08:00,valid,2021-02-25T13:02:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355377:358482,000852.SH,2021-02-01,2021-02-25,SHORT,240,2021-02-01T09:47:00+08:00,valid,2021-02-02T09:47:00+08:00,valid,False,2021-02-25T09:32:00+08:00,valid,2021-02-26T09:32:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355854:355853,000852.SH,2021-02-03,2021-02-03,LONG,1,2021-02-03T09:44:00+08:00,valid,2021-02-03T09:45:00+08:00,valid,False,2021-02-03T09:43:00+08:00,valid,2021-02-03T09:44:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355854:355853,000852.SH,2021-02-03,2021-02-03,LONG,5,2021-02-03T09:44:00+08:00,valid,2021-02-03T09:49:00+08:00,valid,False,2021-02-03T09:43:00+08:00,valid,2021-02-03T09:48:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:355854:355853,000852.SH,2021-02-03,2021-02-03,LONG,15,2021-02-03T09:44:00+08:00,valid,2021-02-03T09:59:00+08:00,valid,False,2021-02-03T09:43:00+08:00,valid,2021-02-03T09:58:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
