source,symbol,trading_day,from_state,to_state,change_start_time,event_time,bar_ordinal_day,judge_center_eligible_ordinal,judge_available_eligible_ordinal,judge_available_event_time,matched,match_id,event_role,eligible_ordinal
independent_judge_center_v3,000852.SH,2017-03-24,Range,UpTrend,2017-03-24 13:30:00+08:00,2017-03-24 13:35:00+08:00,30,18.0,26.0,2017-03-24 14:15:00+08:00,True,47,judge,
independent_judge_center_v3,000852.SH,2017-03-28,Range,DownTrend,2017-03-28 13:05:00+08:00,2017-03-28 13:10:00+08:00,25,13.0,21.0,2017-03-28 13:50:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-04-07,UpTrend,Range,2017-04-07 13:40:00+08:00,2017-04-07 13:45:00+08:00,32,20.0,28.0,2017-04-07 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-04-11,DownTrend,UpTrend,2017-04-11 13:45:00+08:00,2017-04-11 13:50:00+08:00,33,21.0,29.0,2017-04-11 14:30:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-04-14,Range,DownTrend,2017-04-14 13:40:00+08:00,2017-04-14 13:45:00+08:00,32,20.0,28.0,2017-04-14 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-04-17,DownTrend,Range,2017-04-17 13:25:00+08:00,2017-04-17 13:30:00+08:00,29,17.0,25.0,2017-04-17 14:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-04-19,Shock,Range,2017-04-19 11:00:00+08:00,2017-04-19 11:05:00+08:00,18,6.0,14.0,2017-04-19 13:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-04-26,Range,UpTrend,2017-04-26 13:15:00+08:00,2017-04-26 13:20:00+08:00,27,15.0,23.0,2017-04-26 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-05-04,UpTrend,Range,2017-05-04 13:15:00+08:00,2017-05-04 13:20:00+08:00,27,15.0,23.0,2017-05-04 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-05-08,DownTrend,Range,2017-05-08 13:30:00+08:00,2017-05-08 13:35:00+08:00,30,18.0,26.0,2017-05-08 14:15:00+08:00,True,48,judge,
independent_judge_center_v3,000852.SH,2017-05-25,Range,Shock,2017-05-25 13:35:00+08:00,2017-05-25 13:40:00+08:00,31,19.0,27.0,2017-05-25 14:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-06-09,Range,UpTrend,2017-06-09 13:30:00+08:00,2017-06-09 13:35:00+08:00,30,18.0,26.0,2017-06-09 14:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-06-14,UpTrend,Range,2017-06-14 11:10:00+08:00,2017-06-14 11:15:00+08:00,20,8.0,16.0,2017-06-14 13:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-06-21,DownTrend,Range,2017-06-21 13:45:00+08:00,2017-06-21 13:50:00+08:00,33,21.0,29.0,2017-06-21 14:30:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-06-23,DownTrend,Shock,2017-06-23 11:00:00+08:00,2017-06-23 11:05:00+08:00,18,6.0,14.0,2017-06-23 13:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-07-03,UpTrend,Range,2017-07-03 13:30:00+08:00,2017-07-03 13:35:00+08:00,30,18.0,26.0,2017-07-03 14:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-07-10,DownTrend,UpTrend,2017-07-10 13:20:00+08:00,2017-07-10 13:25:00+08:00,28,16.0,24.0,2017-07-10 14:05:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-07-11,DownTrend,Range,2017-07-11 11:20:00+08:00,2017-07-11 11:25:00+08:00,22,10.0,18.0,2017-07-11 13:35:00+08:00,True,49,judge,
independent_judge_center_v3,000852.SH,2017-07-12,Shock,Range,2017-07-12 11:25:00+08:00,2017-07-12 11:30:00+08:00,23,11.0,19.0,2017-07-12 13:40:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-07-14,Range,DownTrend,2017-07-14 13:25:00+08:00,2017-07-14 13:30:00+08:00,29,17.0,25.0,2017-07-14 14:10:00+08:00,True,50,judge,
independent_judge_center_v3,000852.SH,2017-07-18,Shock,UpTrend,2017-07-18 13:10:00+08:00,2017-07-18 13:15:00+08:00,26,14.0,22.0,2017-07-18 13:55:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-08-01,UpTrend,DownTrend,2017-08-01 13:20:00+08:00,2017-08-01 13:25:00+08:00,28,16.0,24.0,2017-08-01 14:05:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-08-02,UpTrend,DownTrend,2017-08-02 13:45:00+08:00,2017-08-02 13:50:00+08:00,33,21.0,29.0,2017-08-02 14:30:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-08-07,Range,UpTrend,2017-08-07 13:20:00+08:00,2017-08-07 13:25:00+08:00,28,16.0,24.0,2017-08-07 14:05:00+08:00,True,51,judge,
independent_judge_center_v3,000852.SH,2017-08-09,Range,UpTrend,2017-08-09 11:30:00+08:00,2017-08-09 13:05:00+08:00,24,12.0,20.0,2017-08-09 13:45:00+08:00,True,52,judge,
independent_judge_center_v3,000852.SH,2017-08-11,Shock,Range,2017-08-11 13:25:00+08:00,2017-08-11 13:30:00+08:00,29,17.0,25.0,2017-08-11 14:10:00+08:00,True,53,judge,
independent_judge_center_v3,000852.SH,2017-08-25,Range,UpTrend,2017-08-25 11:10:00+08:00,2017-08-25 11:15:00+08:00,20,8.0,16.0,2017-08-25 13:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-08-30,UpTrend,Range,2017-08-30 11:25:00+08:00,2017-08-30 11:30:00+08:00,23,11.0,19.0,2017-08-30 13:40:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-08-31,Range,UpTrend,2017-08-31 13:15:00+08:00,2017-08-31 13:20:00+08:00,27,15.0,23.0,2017-08-31 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-09-07,Range,UpTrend,2017-09-07 13:05:00+08:00,2017-09-07 13:10:00+08:00,25,13.0,21.0,2017-09-07 13:50:00+08:00,True,54,judge,
independent_judge_center_v3,000852.SH,2017-09-07,UpTrend,Range,2017-09-07 13:25:00+08:00,2017-09-07 13:30:00+08:00,29,17.0,25.0,2017-09-07 14:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-09-07,Range,DownTrend,2017-09-07 13:45:00+08:00,2017-09-07 13:50:00+08:00,33,21.0,29.0,2017-09-07 14:30:00+08:00,True,55,judge,
independent_judge_center_v3,000852.SH,2017-09-11,Range,UpTrend,2017-09-11 13:30:00+08:00,2017-09-11 13:35:00+08:00,30,18.0,26.0,2017-09-11 14:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-09-14,DownTrend,Shock,2017-09-14 13:40:00+08:00,2017-09-14 13:45:00+08:00,32,20.0,28.0,2017-09-14 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-09-15,UpTrend,DownTrend,2017-09-15 13:20:00+08:00,2017-09-15 13:25:00+08:00,28,16.0,24.0,2017-09-15 14:05:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-09-21,Range,Shock,2017-09-21 13:45:00+08:00,2017-09-21 13:50:00+08:00,33,21.0,29.0,2017-09-21 14:30:00+08:00,True,56,judge,
independent_judge_center_v3,000852.SH,2017-09-28,UpTrend,DownTrend,2017-09-28 13:35:00+08:00,2017-09-28 13:40:00+08:00,31,19.0,27.0,2017-09-28 14:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-10-16,DownTrend,Shock,2017-10-16 11:00:00+08:00,2017-10-16 11:05:00+08:00,18,6.0,14.0,2017-10-16 13:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-10-17,UpTrend,Range,2017-10-17 13:15:00+08:00,2017-10-17 13:20:00+08:00,27,15.0,23.0,2017-10-17 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-10-17,Range,DownTrend,2017-10-17 13:35:00+08:00,2017-10-17 13:40:00+08:00,31,19.0,27.0,2017-10-17 14:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-10-18,Range,DownTrend,2017-10-18 13:40:00+08:00,2017-10-18 13:45:00+08:00,32,20.0,28.0,2017-10-18 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-10-31,DownTrend,UpTrend,2017-10-31 13:25:00+08:00,2017-10-31 13:30:00+08:00,29,17.0,25.0,2017-10-31 14:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-11-10,Range,UpTrend,2017-11-10 11:25:00+08:00,2017-11-10 11:30:00+08:00,23,11.0,19.0,2017-11-10 13:40:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-11-17,Shock,DownTrend,2017-11-17 13:05:00+08:00,2017-11-17 13:10:00+08:00,25,13.0,21.0,2017-11-17 13:50:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-11-17,DownTrend,Shock,2017-11-17 13:30:00+08:00,2017-11-17 13:35:00+08:00,30,18.0,26.0,2017-11-17 14:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-11-23,DownTrend,Shock,2017-11-23 11:05:00+08:00,2017-11-23 11:10:00+08:00,19,7.0,15.0,2017-11-23 13:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-11-29,Range,UpTrend,2017-11-29 13:15:00+08:00,2017-11-29 13:20:00+08:00,27,15.0,23.0,2017-11-29 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-12-05,Shock,DownTrend,2017-12-05 11:00:00+08:00,2017-12-05 11:05:00+08:00,18,6.0,14.0,2017-12-05 13:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-12-11,Range,UpTrend,2017-12-11 13:25:00+08:00,2017-12-11 13:30:00+08:00,29,17.0,25.0,2017-12-11 14:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-12-26,Range,UpTrend,2017-12-26 11:15:00+08:00,2017-12-26 11:20:00+08:00,21,9.0,17.0,2017-12-26 13:30:00+08:00,True,57,judge,
independent_judge_center_v3,000852.SH,2017-12-27,Range,DownTrend,2017-12-27 13:15:00+08:00,2017-12-27 13:20:00+08:00,27,15.0,23.0,2017-12-27 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2017-12-28,Shock,Range,2017-12-28 10:55:00+08:00,2017-12-28 11:00:00+08:00,17,5.0,13.0,2017-12-28 13:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-01-10,DownTrend,Shock,2018-01-10 13:35:00+08:00,2018-01-10 13:40:00+08:00,31,19.0,27.0,2018-01-10 14:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-01-17,Shock,UpTrend,2018-01-17 11:30:00+08:00,2018-01-17 13:05:00+08:00,24,12.0,20.0,2018-01-17 13:45:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-01-19,Range,DownTrend,2018-01-19 10:55:00+08:00,2018-01-19 11:00:00+08:00,17,5.0,13.0,2018-01-19 13:10:00+08:00,True,58,judge,
independent_judge_center_v3,000852.SH,2018-01-26,Range,UpTrend,2018-01-26 13:25:00+08:00,2018-01-26 13:30:00+08:00,29,17.0,25.0,2018-01-26 14:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-01-26,UpTrend,Range,2018-01-26 13:45:00+08:00,2018-01-26 13:50:00+08:00,33,21.0,29.0,2018-01-26 14:30:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-02-02,Shock,DownTrend,2018-02-02 11:05:00+08:00,2018-02-02 11:10:00+08:00,19,7.0,15.0,2018-02-02 13:20:00+08:00,True,59,judge,
independent_judge_center_v3,000852.SH,2018-02-07,Shock,Range,2018-02-07 13:40:00+08:00,2018-02-07 13:45:00+08:00,32,20.0,28.0,2018-02-07 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-02-23,Range,UpTrend,2018-02-23 13:35:00+08:00,2018-02-23 13:40:00+08:00,31,19.0,27.0,2018-02-23 14:20:00+08:00,True,60,judge,
independent_judge_center_v3,000852.SH,2018-03-01,UpTrend,Range,2018-03-01 13:30:00+08:00,2018-03-01 13:35:00+08:00,30,18.0,26.0,2018-03-01 14:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-03-12,Range,UpTrend,2018-03-12 13:15:00+08:00,2018-03-12 13:20:00+08:00,27,15.0,23.0,2018-03-12 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-03-15,DownTrend,Shock,2018-03-15 13:15:00+08:00,2018-03-15 13:20:00+08:00,27,15.0,23.0,2018-03-15 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-03-20,Shock,UpTrend,2018-03-20 11:20:00+08:00,2018-03-20 11:25:00+08:00,22,10.0,18.0,2018-03-20 13:35:00+08:00,True,61,judge,
independent_judge_center_v3,000852.SH,2018-03-22,Shock,UpTrend,2018-03-22 11:15:00+08:00,2018-03-22 11:20:00+08:00,21,9.0,17.0,2018-03-22 13:30:00+08:00,True,62,judge,
independent_judge_center_v3,000852.SH,2018-03-22,UpTrend,Range,2018-03-22 13:40:00+08:00,2018-03-22 13:45:00+08:00,32,20.0,28.0,2018-03-22 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-03-26,Range,UpTrend,2018-03-26 13:35:00+08:00,2018-03-26 13:40:00+08:00,31,19.0,27.0,2018-03-26 14:20:00+08:00,True,63,judge,
independent_judge_center_v3,000852.SH,2018-03-29,Range,UpTrend,2018-03-29 13:35:00+08:00,2018-03-29 13:40:00+08:00,31,19.0,27.0,2018-03-29 14:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-04-18,UpTrend,Shock,2018-04-18 13:30:00+08:00,2018-04-18 13:35:00+08:00,30,18.0,26.0,2018-04-18 14:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-04-19,UpTrend,DownTrend,2018-04-19 13:45:00+08:00,2018-04-19 13:50:00+08:00,33,21.0,29.0,2018-04-19 14:30:00+08:00,True,64,judge,
independent_judge_center_v3,000852.SH,2018-05-03,Range,UpTrend,2018-05-03 10:50:00+08:00,2018-05-03 10:55:00+08:00,16,4.0,12.0,2018-05-03 13:05:00+08:00,True,65,judge,
independent_judge_center_v3,000852.SH,2018-05-07,UpTrend,Range,2018-05-07 13:40:00+08:00,2018-05-07 13:45:00+08:00,32,20.0,28.0,2018-05-07 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-05-11,DownTrend,Range,2018-05-11 11:30:00+08:00,2018-05-11 13:05:00+08:00,24,12.0,20.0,2018-05-11 13:45:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-05-15,Range,UpTrend,2018-05-15 13:35:00+08:00,2018-05-15 13:40:00+08:00,31,19.0,27.0,2018-05-15 14:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-05-17,Range,DownTrend,2018-05-17 13:40:00+08:00,2018-05-17 13:45:00+08:00,32,20.0,28.0,2018-05-17 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-05-25,Shock,Range,2018-05-25 11:30:00+08:00,2018-05-25 13:05:00+08:00,24,12.0,20.0,2018-05-25 13:45:00+08:00,True,66,judge,
independent_judge_center_v3,000852.SH,2018-05-28,Shock,DownTrend,2018-05-28 13:40:00+08:00,2018-05-28 13:45:00+08:00,32,20.0,28.0,2018-05-28 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-05-29,DownTrend,Shock,2018-05-29 11:10:00+08:00,2018-05-29 11:15:00+08:00,20,8.0,16.0,2018-05-29 13:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-05-30,Shock,UpTrend,2018-05-30 11:25:00+08:00,2018-05-30 11:30:00+08:00,23,11.0,19.0,2018-05-30 13:40:00+08:00,True,67,judge,
independent_judge_center_v3,000852.SH,2018-05-31,Range,UpTrend,2018-05-31 13:05:00+08:00,2018-05-31 13:10:00+08:00,25,13.0,21.0,2018-05-31 13:50:00+08:00,True,68,judge,
independent_judge_center_v3,000852.SH,2018-06-01,DownTrend,Shock,2018-06-01 13:30:00+08:00,2018-06-01 13:35:00+08:00,30,18.0,26.0,2018-06-01 14:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-06-05,Range,UpTrend,2018-06-05 10:55:00+08:00,2018-06-05 11:00:00+08:00,17,5.0,13.0,2018-06-05 13:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-06-06,DownTrend,Range,2018-06-06 13:20:00+08:00,2018-06-06 13:25:00+08:00,28,16.0,24.0,2018-06-06 14:05:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-06-11,Range,DownTrend,2018-06-11 13:10:00+08:00,2018-06-11 13:15:00+08:00,26,14.0,22.0,2018-06-11 13:55:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-06-20,DownTrend,UpTrend,2018-06-20 11:25:00+08:00,2018-06-20 11:30:00+08:00,23,11.0,19.0,2018-06-20 13:40:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-06-21,DownTrend,Shock,2018-06-21 13:05:00+08:00,2018-06-21 13:10:00+08:00,25,13.0,21.0,2018-06-21 13:50:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-06-22,UpTrend,DownTrend,2018-06-22 13:30:00+08:00,2018-06-22 13:35:00+08:00,30,18.0,26.0,2018-06-22 14:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-07-02,Range,DownTrend,2018-07-02 11:20:00+08:00,2018-07-02 11:25:00+08:00,22,10.0,18.0,2018-07-02 13:35:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-07-03,Range,Shock,2018-07-03 11:25:00+08:00,2018-07-03 11:30:00+08:00,23,11.0,19.0,2018-07-03 13:40:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-07-06,Shock,Range,2018-07-06 13:45:00+08:00,2018-07-06 13:50:00+08:00,33,21.0,29.0,2018-07-06 14:30:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-07-18,UpTrend,DownTrend,2018-07-18 13:35:00+08:00,2018-07-18 13:40:00+08:00,31,19.0,27.0,2018-07-18 14:20:00+08:00,True,69,judge,
independent_judge_center_v3,000852.SH,2018-07-19,DownTrend,Range,2018-07-19 13:25:00+08:00,2018-07-19 13:30:00+08:00,29,17.0,25.0,2018-07-19 14:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-08-03,Shock,Range,2018-08-03 11:30:00+08:00,2018-08-03 13:05:00+08:00,24,12.0,20.0,2018-08-03 13:45:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-08-13,DownTrend,UpTrend,2018-08-13 13:10:00+08:00,2018-08-13 13:15:00+08:00,26,14.0,22.0,2018-08-13 13:55:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-08-16,Shock,DownTrend,2018-08-16 10:45:00+08:00,2018-08-16 10:50:00+08:00,15,3.0,11.0,2018-08-16 11:30:00+08:00,True,70,judge,
independent_judge_center_v3,000852.SH,2018-08-20,Shock,DownTrend,2018-08-20 11:00:00+08:00,2018-08-20 11:05:00+08:00,18,6.0,14.0,2018-08-20 13:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-08-23,Range,UpTrend,2018-08-23 13:45:00+08:00,2018-08-23 13:50:00+08:00,33,21.0,29.0,2018-08-23 14:30:00+08:00,True,71,judge,
independent_judge_center_v3,000852.SH,2018-09-03,Range,UpTrend,2018-09-03 13:35:00+08:00,2018-09-03 13:40:00+08:00,31,19.0,27.0,2018-09-03 14:20:00+08:00,True,72,judge,
independent_judge_center_v3,000852.SH,2018-09-07,DownTrend,Shock,2018-09-07 13:10:00+08:00,2018-09-07 13:15:00+08:00,26,14.0,22.0,2018-09-07 13:55:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-09-11,UpTrend,DownTrend,2018-09-11 13:35:00+08:00,2018-09-11 13:40:00+08:00,31,19.0,27.0,2018-09-11 14:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-09-13,DownTrend,Range,2018-09-13 13:10:00+08:00,2018-09-13 13:15:00+08:00,26,14.0,22.0,2018-09-13 13:55:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-09-17,DownTrend,Range,2018-09-17 13:20:00+08:00,2018-09-17 13:25:00+08:00,28,16.0,24.0,2018-09-17 14:05:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-09-18,DownTrend,UpTrend,2018-09-18 13:15:00+08:00,2018-09-18 13:20:00+08:00,27,15.0,23.0,2018-09-18 14:00:00+08:00,True,73,judge,
independent_judge_center_v3,000852.SH,2018-09-20,DownTrend,Range,2018-09-20 13:40:00+08:00,2018-09-20 13:45:00+08:00,32,20.0,28.0,2018-09-20 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-09-28,Range,UpTrend,2018-09-28 13:20:00+08:00,2018-09-28 13:25:00+08:00,28,16.0,24.0,2018-09-28 14:05:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-10-09,DownTrend,Range,2018-10-09 13:10:00+08:00,2018-10-09 13:15:00+08:00,26,14.0,22.0,2018-10-09 13:55:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-10-17,DownTrend,Range,2018-10-17 13:15:00+08:00,2018-10-17 13:20:00+08:00,27,15.0,23.0,2018-10-17 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-10-17,Range,UpTrend,2018-10-17 13:40:00+08:00,2018-10-17 13:45:00+08:00,32,20.0,28.0,2018-10-17 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-10-29,Range,DownTrend,2018-10-29 13:30:00+08:00,2018-10-29 13:35:00+08:00,30,18.0,26.0,2018-10-29 14:15:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-10-31,Range,UpTrend,2018-10-31 11:20:00+08:00,2018-10-31 11:25:00+08:00,22,10.0,18.0,2018-10-31 13:35:00+08:00,True,74,judge,
independent_judge_center_v3,000852.SH,2018-11-02,Range,UpTrend,2018-11-02 13:05:00+08:00,2018-11-02 13:10:00+08:00,25,13.0,21.0,2018-11-02 13:50:00+08:00,True,75,judge,
independent_judge_center_v3,000852.SH,2018-11-05,DownTrend,Range,2018-11-05 13:25:00+08:00,2018-11-05 13:30:00+08:00,29,17.0,25.0,2018-11-05 14:10:00+08:00,True,76,judge,
independent_judge_center_v3,000852.SH,2018-11-06,Range,UpTrend,2018-11-06 13:35:00+08:00,2018-11-06 13:40:00+08:00,31,19.0,27.0,2018-11-06 14:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-11-07,Range,DownTrend,2018-11-07 13:45:00+08:00,2018-11-07 13:50:00+08:00,33,21.0,29.0,2018-11-07 14:30:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-11-14,UpTrend,DownTrend,2018-11-14 13:35:00+08:00,2018-11-14 13:40:00+08:00,31,19.0,27.0,2018-11-14 14:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-11-15,Range,UpTrend,2018-11-15 13:10:00+08:00,2018-11-15 13:15:00+08:00,26,14.0,22.0,2018-11-15 13:55:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-11-26,Shock,Range,2018-11-26 10:55:00+08:00,2018-11-26 11:00:00+08:00,17,5.0,13.0,2018-11-26 13:10:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-11-30,Range,DownTrend,2018-11-30 11:20:00+08:00,2018-11-30 11:25:00+08:00,22,10.0,18.0,2018-11-30 13:35:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-11-30,DownTrend,Shock,2018-11-30 13:45:00+08:00,2018-11-30 13:50:00+08:00,33,21.0,29.0,2018-11-30 14:30:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-12-07,Range,UpTrend,2018-12-07 11:15:00+08:00,2018-12-07 11:20:00+08:00,21,9.0,17.0,2018-12-07 13:30:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-12-14,Range,DownTrend,2018-12-14 13:10:00+08:00,2018-12-14 13:15:00+08:00,26,14.0,22.0,2018-12-14 13:55:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-12-19,Range,DownTrend,2018-12-19 13:15:00+08:00,2018-12-19 13:20:00+08:00,27,15.0,23.0,2018-12-19 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-12-24,Range,DownTrend,2018-12-24 13:35:00+08:00,2018-12-24 13:40:00+08:00,31,19.0,27.0,2018-12-24 14:20:00+08:00,True,77,judge,
independent_judge_center_v3,000852.SH,2018-12-25,Shock,UpTrend,2018-12-25 13:20:00+08:00,2018-12-25 13:25:00+08:00,28,16.0,24.0,2018-12-25 14:05:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2018-12-25,UpTrend,Shock,2018-12-25 13:45:00+08:00,2018-12-25 13:50:00+08:00,33,21.0,29.0,2018-12-25 14:30:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2019-01-03,DownTrend,Range,2019-01-03 13:05:00+08:00,2019-01-03 13:10:00+08:00,25,13.0,21.0,2019-01-03 13:50:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2019-01-10,Range,DownTrend,2019-01-10 13:40:00+08:00,2019-01-10 13:45:00+08:00,32,20.0,28.0,2019-01-10 14:25:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2019-01-11,Range,UpTrend,2019-01-11 11:20:00+08:00,2019-01-11 11:25:00+08:00,22,10.0,18.0,2019-01-11 13:35:00+08:00,True,78,judge,
independent_judge_center_v3,000852.SH,2019-01-17,Range,DownTrend,2019-01-17 13:35:00+08:00,2019-01-17 13:40:00+08:00,31,19.0,27.0,2019-01-17 14:20:00+08:00,True,79,judge,
independent_judge_center_v3,000852.SH,2019-01-21,Range,DownTrend,2019-01-21 13:15:00+08:00,2019-01-21 13:20:00+08:00,27,15.0,23.0,2019-01-21 14:00:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2019-01-23,Range,DownTrend,2019-01-23 11:25:00+08:00,2019-01-23 11:30:00+08:00,23,11.0,19.0,2019-01-23 13:40:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2019-01-23,DownTrend,Range,2019-01-23 13:35:00+08:00,2019-01-23 13:40:00+08:00,31,19.0,27.0,2019-01-23 14:20:00+08:00,False,,judge,
independent_judge_center_v3,000852.SH,2019-01-30,Range,DownTrend,2019-01-30 13:40:00+08:00,2019-01-30 13:45:00+08:00,32,20.0,28.0,2019-01-30 14:25:00+08:00,False,,judge,
