pair_id,symbol,event_day,control_day,calendar_year,parent_direction,side,clock_bucket,horizon,event_bp,control_bp,difference_bp
000852.SH:DEV_R1_A:15656:9174,000852.SH,2015-04-14,2015-03-05,2015,1,LONG,20,1,5.28048641521,7.19177943043,-1.91129301522
000852.SH:DEV_R1_A:15756:58239,000852.SH,2015-04-14,2015-12-30,2015,1,LONG,27,1,1.06451034045,6.53439800458,-5.46988766413
000852.SH:DEV_R1_A:15779:7888,000852.SH,2015-04-14,2015-02-25,2015,1,LONG,28,1,0.591572941453,-5.07605503302,5.66762797447
000852.SH:DEV_R1_A:15841:19445,000852.SH,2015-04-15,2015-05-07,2015,-1,SHORT,19,1,12.0375753119,19.593701166,-7.55612585413
000852.SH:DEV_R1_A:15857:19459,000852.SH,2015-04-15,2015-05-07,2015,-1,SHORT,19,1,16.7347136213,26.3126889997,-9.57797537843
000852.SH:DEV_R1_A:15916:27688,000852.SH,2015-04-15,2015-06-25,2015,-1,SHORT,21,1,8.60655695208,9.04945956084,-0.442902608765
000852.SH:DEV_R1_A:16026:26125,000852.SH,2015-04-15,2015-06-15,2015,-1,SHORT,28,1,-0.386012573577,7.85704876075,-8.24306133433
000852.SH:DEV_R1_A:16105:26168,000852.SH,2015-04-16,2015-06-16,2015,-1,SHORT,19,1,-0.650919396969,15.9098276505,-16.5607470474
000852.SH:DEV_R1_A:16225:51003,000852.SH,2015-04-16,2015-11-18,2015,-1,SHORT,26,1,6.77389045027,9.46649736642,-2.69260691615
000852.SH:DEV_R1_A:16283:42899,000852.SH,2015-04-16,2015-09-24,2015,1,LONG,28,1,0.347772202884,2.34366488379,-1.99589268091
000852.SH:DEV_R1_A:16405:1259,000852.SH,2015-04-17,2015-01-12,2015,1,LONG,21,1,7.91955901221,-0.936197330688,8.8557563429
000852.SH:DEV_R1_A:16583:26168,000852.SH,2015-04-20,2015-06-16,2015,-1,SHORT,19,1,16.2620856864,15.9098276505,0.352258035932
000852.SH:DEV_R1_A:16755:19162,000852.SH,2015-04-20,2015-05-05,2015,-1,SHORT,28,1,-5.00955012108,0.0298470339521,-5.03939715503
000852.SH:DEV_R1_A:16786:19198,000852.SH,2015-04-20,2015-05-05,2015,-1,SHORT,29,1,-2.83609611904,0.339741456752,-3.1758375758
000852.SH:DEV_R1_A:16825:42740,000852.SH,2015-04-21,2015-09-24,2015,1,LONG,19,1,6.23321114261,-0.0759420612706,6.30915320388
000852.SH:DEV_R1_A:16984:12191,000852.SH,2015-04-21,2015-03-23,2015,1,LONG,28,1,-0.581300597805,5.36242320244,-5.94372380024
000852.SH:DEV_R1_A:17134:5609,000852.SH,2015-04-22,2015-02-05,2015,1,LONG,22,1,0.282107341845,5.23671445543,-4.95460711358
000852.SH:DEV_R1_A:17227:11477,000852.SH,2015-04-22,2015-03-18,2015,1,LONG,28,1,-2.57924918759,0.577820779664,-3.15706996725
000852.SH:DEV_R1_A:17302:5062,000852.SH,2015-04-23,2015-02-03,2015,1,LONG,19,1,2.122818505,-1.59447491663,3.71729342163
000852.SH:DEV_R1_A:17365:19040,000852.SH,2015-04-23,2015-05-05,2015,1,LONG,21,1,-4.62729386899,-4.247876794,-0.379417074989
000852.SH:DEV_R1_A:17377:9460,000852.SH,2015-04-23,2015-03-06,2015,1,LONG,22,1,1.39675533735,2.90700833523,-1.51025299788
000852.SH:DEV_R1_A:17479:7883,000852.SH,2015-04-23,2015-02-25,2015,1,LONG,28,1,-4.96912398609,-1.41328833652,-3.55583564957
000852.SH:DEV_R1_A:17591:1510,000852.SH,2015-04-24,2015-01-13,2015,-1,SHORT,21,1,-3.52985853795,1.84451851537,-5.37437705332
000852.SH:DEV_R1_A:17770:1216,000852.SH,2015-04-27,2015-01-12,2015,1,LONG,19,1,-0.0486807042355,9.88906121494,-9.93774191917
000852.SH:DEV_R1_A:17869:2025,000852.SH,2015-04-27,2015-01-15,2015,1,LONG,22,1,-0.858553761254,0.19528580077,-1.05383956202
000852.SH:DEV_R1_A:18072:50939,000852.SH,2015-04-28,2015-11-18,2015,-1,SHORT,21,1,-4.24611015251,-1.16049784366,-3.08561230885
000852.SH:DEV_R1_A:18140:24360,000852.SH,2015-04-28,2015-06-04,2015,-1,SHORT,26,1,-6.43058635534,71.0580240846,-77.4886104399
000852.SH:DEV_R1_A:18241:14908,000852.SH,2015-04-29,2015-04-09,2015,-1,SHORT,19,1,0.0510271770759,-4.62078407183,4.67181124891
000852.SH:DEV_R1_A:18690:18689,000852.SH,2015-04-30,2015-04-30,2015,1,LONG,29,1,4.51997036149,6.1736173588,-1.65364699731
000852.SH:DEV_R1_A:19939:19938,000852.SH,2015-05-11,2015-05-11,2015,1,LONG,19,1,14.5108984888,18.0563053712,-3.54540688235
000852.SH:DEV_R1_A:20032:30329,000852.SH,2015-05-11,2015-07-10,2015,1,LONG,22,1,1.96882288884,-0.0927952600183,2.06161814886
000852.SH:DEV_R1_A:20199:2909,000852.SH,2015-05-12,2015-01-21,2015,1,LONG,20,1,3.33763026412,-2.68919998632,6.02683025045
000852.SH:DEV_R1_A:20405:244,000852.SH,2015-05-13,2015-01-06,2015,1,LONG,19,1,13.0611990858,12.2827427464,0.778456339368
000852.SH:DEV_R1_A:20469:19043,000852.SH,2015-05-13,2015-05-05,2015,1,LONG,21,1,-1.07427869859,-7.95434421666,6.88006551807
000852.SH:DEV_R1_A:20557:19856,000852.SH,2015-05-13,2015-05-08,2015,1,LONG,27,1,-0.338424544685,11.7837809981,-12.1222055428
000852.SH:DEV_R1_A:20608:19399,000852.SH,2015-05-13,2015-05-06,2015,1,LONG,28,1,7.04823003121,0.07946575175,6.96876427946
000852.SH:DEV_R1_A:20686:42999,000852.SH,2015-05-14,2015-09-25,2015,1,LONG,20,1,-0.651250177309,4.86541969644,-5.51666987375
000852.SH:DEV_R1_A:20848:42899,000852.SH,2015-05-14,2015-09-24,2015,1,LONG,28,1,6.43933954851,2.34366488379,4.09567466472
000852.SH:DEV_R1_A:21032:19589,000852.SH,2015-05-15,2015-05-07,2015,-1,SHORT,27,1,-1.85516785236,-3.26122514708,1.40605729472
000852.SH:DEV_R1_A:21123:19440,000852.SH,2015-05-18,2015-05-07,2015,1,LONG,19,1,21.9421019063,15.6830350561,6.25906685024
000852.SH:DEV_R1_A:21200:30066,000852.SH,2015-05-18,2015-07-09,2015,1,LONG,21,1,0.715594729033,6.03779075054,-5.32219602151
000852.SH:DEV_R1_A:21309:11233,000852.SH,2015-05-18,2015-03-17,2015,1,LONG,28,1,5.31674070785,7.03552878883,-1.71878808098
000852.SH:DEV_R1_A:21399:35085,000852.SH,2015-05-19,2015-08-07,2015,1,LONG,20,1,1.39862796323,7.0956935168,-5.69706555356
000852.SH:DEV_R1_A:21722:58228,000852.SH,2015-05-20,2015-12-30,2015,1,LONG,26,1,5.02209312676,-7.29836853393,12.3204616607
000852.SH:DEV_R1_A:21825:8851,000852.SH,2015-05-20,2015-03-03,2015,1,LONG,29,1,6.59456282,-7.00641387927,13.6009766993
000852.SH:DEV_R1_A:21875:42999,000852.SH,2015-05-21,2015-09-25,2015,1,LONG,20,1,11.5199324077,4.86541969644,6.65451271129
000852.SH:DEV_R1_A:22010:58235,000852.SH,2015-05-21,2015-12-30,2015,1,LONG,27,1,2.74150134583,-0.298790086891,3.04029143272
000852.SH:DEV_R1_A:22147:35106,000852.SH,2015-05-22,2015-08-07,2015,1,LONG,21,1,9.591010753,-9.61264109683,19.2036518498
000852.SH:DEV_R1_A:22520:22519,000852.SH,2015-05-25,2015-05-25,2015,1,LONG,28,1,0.0778657920764,1.62765993901,-1.54979414693
000852.SH:DEV_R1_A:22597:35071,000852.SH,2015-05-26,2015-08-07,2015,1,LONG,20,1,14.7572102137,3.87679420896,10.8804160047
000852.SH:DEV_R1_A:22719:15290,000852.SH,2015-05-26,2015-04-10,2015,1,LONG,27,1,5.20325547078,0.156776835492,5.04647863529
000852.SH:DEV_R1_A:22831:1949,000852.SH,2015-05-27,2015-01-15,2015,1,LONG,20,1,19.738627114,0.226980894695,19.5116462194
000852.SH:DEV_R1_A:23046:1935,000852.SH,2015-05-28,2015-01-15,2015,1,LONG,19,1,16.2658036652,-3.57018827875,19.835991944
000852.SH:DEV_R1_A:23067:1948,000852.SH,2015-05-28,2015-01-15,2015,1,LONG,19,1,3.5329395517,4.23336377246,-0.700424220765
000852.SH:DEV_R1_A:23119:30066,000852.SH,2015-05-28,2015-07-09,2015,1,LONG,21,1,-2.43956952554,6.03779075054,-8.47736027608
000852.SH:DEV_R1_A:23144:19076,000852.SH,2015-05-28,2015-05-05,2015,-1,SHORT,22,1,-1.31212776714,-4.22778393166,2.91565616452
000852.SH:DEV_R1_A:23177:24361,000852.SH,2015-05-28,2015-06-04,2015,-1,SHORT,26,1,2.95534051839,51.2856028519,-48.3302623335
000852.SH:DEV_R1_A:23234:51076,000852.SH,2015-05-28,2015-11-18,2015,-1,SHORT,28,1,12.0121928273,-5.31497959942,17.3271724267
000852.SH:DEV_R1_A:23253:19198,000852.SH,2015-05-28,2015-05-05,2015,-1,SHORT,29,1,7.65651463919,0.339741456752,7.31677318244
000852.SH:DEV_R1_A:23287:19467,000852.SH,2015-05-29,2015-05-07,2015,-1,SHORT,19,1,53.9042977541,-10.088160434,63.9924581881
000852.SH:DEV_R1_A:23306:30009,000852.SH,2015-05-29,2015-07-09,2015,-1,SHORT,19,1,-3.19610635745,-3.12266970773,-0.0734366497168
000852.SH:DEV_R1_A:23435:27751,000852.SH,2015-05-29,2015-06-25,2015,1,LONG,27,1,6.31043535914,-18.3011571347,24.6115924938
000852.SH:DEV_R1_A:23469:57542,000852.SH,2015-05-29,2015-12-25,2015,1,LONG,28,1,11.5623401564,1.33042638292,10.2319137735
000852.SH:DEV_R1_A:23529:1936,000852.SH,2015-06-01,2015-01-15,2015,1,LONG,19,1,18.6129154628,-0.0324678487118,18.6453833115
000852.SH:DEV_R1_A:23578:2928,000852.SH,2015-06-01,2015-01-21,2015,1,LONG,20,1,8.05143983727,4.4493083277,3.60213150957
000852.SH:DEV_R1_A:23727:11488,000852.SH,2015-06-01,2015-03-18,2015,1,LONG,28,1,2.97693208405,-0.25825302894,3.23518511299
000852.SH:DEV_R1_A:23778:30748,000852.SH,2015-06-02,2015-07-14,2015,1,LONG,19,1,15.4411542083,-5.83056755129,21.2717217595
000852.SH:DEV_R1_A:23829:2945,000852.SH,2015-06-02,2015-01-21,2015,1,LONG,21,1,0.00713136037112,0.0779422011821,-0.070810840811
000852.SH:DEV_R1_A:23880:3960,000852.SH,2015-06-02,2015-01-27,2015,1,LONG,26,1,1.77493915264,-10.9682179221,12.7431570748
000852.SH:DEV_R1_A:24008:55468,000852.SH,2015-06-03,2015-12-15,2015,1,LONG,19,1,8.36963186132,-3.88582698307,12.2554588444
000852.SH:DEV_R1_A:24033:35071,000852.SH,2015-06-03,2015-08-07,2015,1,LONG,20,1,1.30001856176,3.87679420896,-2.5767756472
000852.SH:DEV_R1_A:24104:43074,000852.SH,2015-06-03,2015-09-25,2015,-1,SHORT,22,1,7.54180543707,0.616950923522,6.92485451355
000852.SH:DEV_R1_A:24374:24373,000852.SH,2015-06-04,2015-06-04,2015,-1,SHORT,26,1,-22.2189207238,0.154448900581,-22.3733696244
000852.SH:DEV_R1_A:24488:30748,000852.SH,2015-06-05,2015-07-14,2015,1,LONG,19,1,-1.3439551503,-5.83056755129,4.48661240099
000852.SH:DEV_R1_A:24569:30329,000852.SH,2015-06-05,2015-07-10,2015,1,LONG,22,1,1.64134212546,-0.0927952600183,1.73413738547
000852.SH:DEV_R1_A:24586:27718,000852.SH,2015-06-05,2015-06-25,2015,1,LONG,22,1,9.49426480167,-5.28332585363,14.7775906553
000852.SH:DEV_R1_A:24611:24360,000852.SH,2015-06-05,2015-06-04,2015,-1,SHORT,26,1,-18.8416579819,71.0580240846,-89.8996820665
000852.SH:DEV_R1_A:24784:50946,000852.SH,2015-06-08,2015-11-18,2015,-1,SHORT,21,1,8.98927025402,3.16623003598,5.82304021803
000852.SH:DEV_R1_A:24861:51000,000852.SH,2015-06-08,2015-11-18,2015,-1,SHORT,26,1,5.82008476431,-2.2049739882,8.02505875251
000852.SH:DEV_R1_A:25037:19040,000852.SH,2015-06-09,2015-05-05,2015,1,LONG,21,1,-1.00035970381,-4.247876794,3.24751709019
000852.SH:DEV_R1_A:25204:42982,000852.SH,2015-06-10,2015-09-25,2015,1,LONG,19,1,21.2732794372,3.70672493201,17.5665545052
000852.SH:DEV_R1_A:25234:1231,000852.SH,2015-06-10,2015-01-12,2015,1,LONG,20,1,-0.61601511857,-3.19232788169,2.57631276312
000852.SH:DEV_R1_A:25318:48595,000852.SH,2015-06-10,2015-11-04,2015,1,LONG,22,1,7.12146283225,3.38318837311,3.73827445914
000852.SH:DEV_R1_A:25422:18689,000852.SH,2015-06-10,2015-04-30,2015,1,LONG,29,1,-8.09557737782,6.1736173588,-14.2691947366
000852.SH:DEV_R1_A:25462:8882,000852.SH,2015-06-11,2015-03-04,2015,1,LONG,19,1,-9.0662952233,1.21887419849,-10.2851694218
000852.SH:DEV_R1_A:25559:56759,000852.SH,2015-06-11,2015-12-22,2015,1,LONG,23,1,11.4001443836,6.0368048549,5.36333952868
000852.SH:DEV_R1_A:25629:13379,000852.SH,2015-06-11,2015-03-30,2015,1,LONG,28,1,0.70925903572,2.31197915768,-1.60272012196
000852.SH:DEV_R1_A:25714:13232,000852.SH,2015-06-12,2015-03-30,2015,1,LONG,20,1,1.61190012129,-0.6296263225,2.24152644379
000852.SH:DEV_R1_A:25765:58168,000852.SH,2015-06-12,2015-12-30,2015,1,LONG,21,1,1.24133997618,-0.446031987927,1.68737196411
000852.SH:DEV_R1_A:25879:18677,000852.SH,2015-06-12,2015-04-30,2015,1,LONG,28,1,-6.42366357843,4.48861186248,-10.9122754409
000852.SH:DEV_R1_A:26169:26168,000852.SH,2015-06-16,2015-06-16,2015,-1,SHORT,19,1,16.4149042603,15.9098276505,0.505076609821
000852.SH:DEV_R1_A:26209:4617,000852.SH,2015-06-16,2015-01-30,2015,-1,SHORT,20,1,19.8722176772,-4.43151792345,24.3037356007
000852.SH:DEV_R1_A:26247:19526,000852.SH,2015-06-16,2015-05-07,2015,-1,SHORT,21,1,-1.43783174972,12.989207021,-14.4270387708
000852.SH:DEV_R1_A:26406:1928,000852.SH,2015-06-17,2015-01-15,2015,-1,SHORT,19,1,28.4216653644,1.39891080154,27.0227545629
000852.SH:DEV_R1_A:26455:14910,000852.SH,2015-06-17,2015-04-09,2015,-1,SHORT,20,1,-5.42933027145,6.63907190502,-12.0684021765
000852.SH:DEV_R1_A:26508:24358,000852.SH,2015-06-17,2015-06-04,2015,-1,SHORT,22,1,-2.85083185533,32.8518023459,-35.7026342013
000852.SH:DEV_R1_A:26644:1933,000852.SH,2015-06-18,2015-01-15,2015,1,LONG,19,1,6.55982595983,0.730143740963,5.82968221887
000852.SH:DEV_R1_A:26668:42982,000852.SH,2015-06-18,2015-09-25,2015,1,LONG,19,1,-9.94195672129,3.70672493201,-13.6486816533
000852.SH:DEV_R1_A:26734:42832,000852.SH,2015-06-18,2015-09-24,2015,1,LONG,22,1,-2.57889794168,-1.26119308866,-1.31770485302
000852.SH:DEV_R1_A:26768:19560,000852.SH,2015-06-18,2015-05-07,2015,-1,SHORT,26,1,-1.12945493752,-3.02630158709,1.89684664957
000852.SH:DEV_R1_A:26823:51087,000852.SH,2015-06-18,2015-11-18,2015,-1,SHORT,28,1,-1.41249653868,3.69284305118,-5.10533958987
000852.SH:DEV_R1_A:26845:51087,000852.SH,2015-06-18,2015-11-18,2015,-1,SHORT,28,1,15.8865528154,3.69284305118,12.1937097642
000852.SH:DEV_R1_A:26865:1916,000852.SH,2015-06-18,2015-01-14,2015,-1,SHORT,29,1,21.2494778669,-1.67899833893,22.9284762058
000852.SH:DEV_R1_A:26887:30001,000852.SH,2015-06-19,2015-07-09,2015,-1,SHORT,19,1,-30.6983147989,7.58988215119,-38.2881969501
000852.SH:DEV_R1_A:26922:19492,000852.SH,2015-06-19,2015-05-07,2015,-1,SHORT,20,1,-0.742928251705,-16.832781868,16.0898536163
000852.SH:DEV_R1_A:26986:27689,000852.SH,2015-06-19,2015-06-25,2015,-1,SHORT,22,1,-0.821117059484,9.95662296732,-10.7777400268
000852.SH:DEV_R1_A:27052:9523,000852.SH,2015-06-19,2015-03-06,2015,-1,SHORT,27,1,-3.01636548371,0.663513398232,-3.67987888194
000852.SH:DEV_R1_A:27127:19461,000852.SH,2015-06-23,2015-05-07,2015,-1,SHORT,19,1,79.6372065647,5.20036058531,74.4368459794
000852.SH:DEV_R1_A:27138:19467,000852.SH,2015-06-23,2015-05-07,2015,-1,SHORT,19,1,-39.7674440301,-10.088160434,-29.6792835961
000852.SH:DEV_R1_A:27247:24373,000852.SH,2015-06-23,2015-06-04,2015,-1,SHORT,26,1,-27.4710701822,0.154448900581,-27.6255190828
000852.SH:DEV_R1_A:27398:35073,000852.SH,2015-06-24,2015-08-07,2015,1,LONG,20,1,-17.8938065335,-7.97241882339,-9.92138771007
000852.SH:DEV_R1_A:27838:27837,000852.SH,2015-06-25,2015-06-25,2015,-1,SHORT,29,1,1.58276323821,1.00283850304,0.579924735163
000852.SH:DEV_R1_A:27846:30003,000852.SH,2015-06-26,2015-07-09,2015,-1,SHORT,19,1,-1.16409281919,9.41224116337,-10.5763339826
000852.SH:DEV_R1_A:27867:30005,000852.SH,2015-06-26,2015-07-09,2015,-1,SHORT,19,1,-46.4512750486,-5.37245479954,-41.078820249
000852.SH:DEV_R1_A:27933:24345,000852.SH,2015-06-26,2015-06-04,2015,-1,SHORT,22,1,1.19902066005,24.5442639199,-23.3452432598
000852.SH:DEV_R1_A:27966:19560,000852.SH,2015-06-26,2015-05-07,2015,-1,SHORT,26,1,7.28665427738,-3.02630158709,10.3129558645
000852.SH:DEV_R1_A:28100:30001,000852.SH,2015-06-29,2015-07-09,2015,-1,SHORT,19,1,12.8059128755,7.58988215119,5.21603072429
000852.SH:DEV_R1_A:28126:35071,000852.SH,2015-06-29,2015-08-07,2015,1,LONG,20,1,-24.0974755937,3.87679420896,-27.9742698027
000852.SH:DEV_R1_A:28148:2944,000852.SH,2015-06-29,2015-01-21,2015,1,LONG,21,1,-11.5714730141,0.233832071161,-11.8053050853
000852.SH:DEV_R1_A:28164:19511,000852.SH,2015-06-29,2015-05-07,2015,-1,SHORT,21,1,32.7617010241,-0.813430235302,33.5751312594
000852.SH:DEV_R1_A:28174:24358,000852.SH,2015-06-29,2015-06-04,2015,-1,SHORT,22,1,24.7763735113,32.8518023459,-8.07542883464
000852.SH:DEV_R1_A:28188:43074,000852.SH,2015-06-29,2015-09-25,2015,-1,SHORT,22,1,-7.22323531716,0.616950923522,-7.84018624068
000852.SH:DEV_R1_A:28247:4732,000852.SH,2015-06-29,2015-01-30,2015,-1,SHORT,27,1,21.1103302624,5.67845449383,15.4318757686
000852.SH:DEV_R1_A:28275:11219,000852.SH,2015-06-29,2015-03-17,2015,1,LONG,28,1,-11.0323131593,-4.99971107197,-6.03260208734
000852.SH:DEV_R1_A:28328:19461,000852.SH,2015-06-30,2015-05-07,2015,-1,SHORT,19,1,43.6218311073,5.20036058531,38.421470522
000852.SH:DEV_R1_A:28347:19465,000852.SH,2015-06-30,2015-05-07,2015,-1,SHORT,19,1,2.30858395534,-10.7697379465,13.0783219018
000852.SH:DEV_R1_A:28363:19492,000852.SH,2015-06-30,2015-05-07,2015,-1,SHORT,20,1,-8.8230173539,-16.832781868,8.00976451412
000852.SH:DEV_R1_A:28389:29819,000852.SH,2015-06-30,2015-07-08,2015,-1,SHORT,21,1,0.829815672254,0.806106567288,0.023709104966
000852.SH:DEV_R1_A:28434:24350,000852.SH,2015-06-30,2015-06-04,2015,-1,SHORT,22,1,-17.2405754758,-14.7555390105,-2.48503646531
000852.SH:DEV_R1_A:28452:19828,000852.SH,2015-06-30,2015-05-08,2015,1,LONG,26,1,-9.87916601712,-0.545989705614,-9.3331763115
000852.SH:DEV_R1_A:28489:15294,000852.SH,2015-06-30,2015-04-10,2015,1,LONG,27,1,13.9679087968,4.62782566364,9.34008313318
000852.SH:DEV_R1_A:28505:11219,000852.SH,2015-06-30,2015-03-17,2015,1,LONG,28,1,18.3588154988,-4.99971107197,23.3585265707
000852.SH:DEV_R1_A:28519:22519,000852.SH,2015-06-30,2015-05-25,2015,1,LONG,28,1,-14.6085586369,1.62765993901,-16.2362185759
000852.SH:DEV_R1_A:28567:42964,000852.SH,2015-07-01,2015-09-25,2015,-1,SHORT,19,1,-48.1548432609,9.68165991615,-57.836503177
000852.SH:DEV_R1_A:28591:19233,000852.SH,2015-07-01,2015-05-06,2015,1,LONG,20,1,-10.9714577957,-8.76025957353,-2.2111982222
000852.SH:DEV_R1_A:28652:35155,000852.SH,2015-07-01,2015-08-07,2015,1,LONG,22,1,2.0943581611,7.01083560066,-4.91647743956
000852.SH:DEV_R1_A:28699:56525,000852.SH,2015-07-01,2015-12-21,2015,-1,SHORT,26,1,-19.7961766001,-0.459797295078,-19.3363793051
000852.SH:DEV_R1_A:28746:9539,000852.SH,2015-07-01,2015-03-06,2015,-1,SHORT,28,1,21.838364288,0.759289088472,21.0790751995
000852.SH:DEV_R1_A:28764:27807,000852.SH,2015-07-01,2015-06-25,2015,-1,SHORT,28,1,-10.8171106696,-35.2652050235,24.4480943539
000852.SH:DEV_R1_A:28783:27819,000852.SH,2015-07-01,2015-06-25,2015,-1,SHORT,29,1,40.3777390667,11.0939801913,29.2837588753
000852.SH:DEV_R1_A:28801:19200,000852.SH,2015-07-02,2015-05-06,2015,-1,SHORT,19,1,110.280685516,-13.7301583373,124.010843854
000852.SH:DEV_R1_A:28812:19461,000852.SH,2015-07-02,2015-05-07,2015,-1,SHORT,19,1,-37.3393689072,5.20036058531,-42.5397294925
000852.SH:DEV_R1_A:28825:35061,000852.SH,2015-07-02,2015-08-07,2015,1,LONG,19,1,-51.078352535,-2.98716802553,-48.0911845094
000852.SH:DEV_R1_A:28848:30035,000852.SH,2015-07-02,2015-07-09,2015,-1,SHORT,20,1,14.3223859955,-13.3610378981,27.6834238936
000852.SH:DEV_R1_A:28863:19509,000852.SH,2015-07-02,2015-05-07,2015,-1,SHORT,21,1,20.8622814661,-4.32139522777,25.1836766939
000852.SH:DEV_R1_A:28887:19048,000852.SH,2015-07-02,2015-05-05,2015,1,LONG,21,1,-4.31136445146,1.64778578785,-5.95915023931
000852.SH:DEV_R1_A:28914:19049,000852.SH,2015-07-02,2015-05-05,2015,1,LONG,22,1,-9.25030403432,7.27652154811,-16.5268255824
000852.SH:DEV_R1_A:28980:19152,000852.SH,2015-07-02,2015-05-05,2015,-1,SHORT,28,1,-3.42198760943,15.1718000731,-18.5937876826
000852.SH:DEV_R1_A:29009:51097,000852.SH,2015-07-02,2015-11-18,2015,-1,SHORT,29,1,1.52952584699,-22.6884167601,24.2179426071
000852.SH:DEV_R1_A:29070:19469,000852.SH,2015-07-03,2015-05-07,2015,-1,SHORT,20,1,18.8099480406,2.34652186042,16.4634261802
000852.SH:DEV_R1_A:29122:19512,000852.SH,2015-07-03,2015-05-07,2015,-1,SHORT,21,1,-4.34878078824,6.64749403533,-10.9962748236
000852.SH:DEV_R1_A:29170:19820,000852.SH,2015-07-03,2015-05-08,2015,1,LONG,26,1,-12.698619764,-14.9918934563,2.2932736923
000852.SH:DEV_R1_A:29188:19827,000852.SH,2015-07-03,2015-05-08,2015,1,LONG,26,1,-22.4343088782,5.31381293392,-27.7481218121
000852.SH:DEV_R1_A:29218:1829,000852.SH,2015-07-03,2015-01-14,2015,-1,SHORT,27,1,36.738238741,-1.46178883973,38.2000275807
000852.SH:DEV_R1_A:29227:19147,000852.SH,2015-07-03,2015-05-05,2015,-1,SHORT,28,1,30.5005114993,3.36238832421,27.1381231751
000852.SH:DEV_R1_A:29240:19147,000852.SH,2015-07-03,2015-05-05,2015,-1,SHORT,28,1,14.4951488095,3.36238832421,11.1327604853
000852.SH:DEV_R1_A:29265:19657,000852.SH,2015-07-03,2015-05-07,2015,-1,SHORT,29,1,1.78253309694,1.45022777703,0.332305319909
000852.SH:DEV_R1_A:29293:35061,000852.SH,2015-07-06,2015-08-07,2015,1,LONG,19,1,-38.3203020774,-2.98716802553,-35.3331340518
000852.SH:DEV_R1_A:29321:4616,000852.SH,2015-07-06,2015-01-30,2015,-1,SHORT,20,1,-16.4402082355,-6.7047054016,-9.73550283391
000852.SH:DEV_R1_A:29364:27662,000852.SH,2015-07-06,2015-06-25,2015,-1,SHORT,21,1,-3.43896169475,-6.75737265517,3.31841096041
000852.SH:DEV_R1_A:29398:24350,000852.SH,2015-07-06,2015-06-04,2015,-1,SHORT,22,1,2.49626952579,-14.7555390105,17.2518085363
000852.SH:DEV_R1_A:29421:24360,000852.SH,2015-07-06,2015-06-04,2015,-1,SHORT,26,1,-14.3877855094,71.0580240846,-85.445809594
000852.SH:DEV_R1_A:29452:9525,000852.SH,2015-07-06,2015-03-06,2015,-1,SHORT,27,1,-1.60165936454,2.00453729726,-3.6061966618
000852.SH:DEV_R1_A:29496:1433,000852.SH,2015-07-06,2015-01-12,2015,1,LONG,29,1,7.30930999204,-0.0330013943095,7.34231138635
000852.SH:DEV_R1_A:29527:30005,000852.SH,2015-07-07,2015-07-09,2015,-1,SHORT,19,1,-7.25963524759,-5.37245479954,-1.88718044805
000852.SH:DEV_R1_A:29550:19470,000852.SH,2015-07-07,2015-05-07,2015,-1,SHORT,20,1,-5.42177374867,7.44414873792,-12.8659224866
000852.SH:DEV_R1_A:30067:30066,000852.SH,2015-07-09,2015-07-09,2015,1,LONG,21,1,-10.1659632886,6.03779075054,-16.2037540392
000852.SH:DEV_R1_A:30503:30502,000852.SH,2015-07-13,2015-07-13,2015,1,LONG,19,1,-6.75479965421,13.4718066331,-20.2266062873
000852.SH:DEV_R1_A:30749:35070,000852.SH,2015-07-14,2015-08-07,2015,1,LONG,20,1,-14.1575257133,19.5704893153,-33.7280150286
000852.SH:DEV_R1_A:30848:19828,000852.SH,2015-07-14,2015-05-08,2015,1,LONG,26,1,6.42721393045,-0.545989705614,6.97320363607
000852.SH:DEV_R1_A:30868:57496,000852.SH,2015-07-14,2015-12-25,2015,1,LONG,26,1,-5.04589411747,2.70026416032,-7.74615827779
000852.SH:DEV_R1_A:30877:19851,000852.SH,2015-07-14,2015-05-08,2015,1,LONG,27,1,-2.89813225536,-1.42220348052,-1.47592877484
000852.SH:DEV_R1_A:30896:56551,000852.SH,2015-07-14,2015-12-21,2015,-1,SHORT,27,1,5.79579103441,-4.19119343061,9.98698446502
000852.SH:DEV_R1_A:30936:19678,000852.SH,2015-07-14,2015-05-07,2015,-1,SHORT,29,1,-15.3496377742,-2.33573128279,-13.0139064915
000852.SH:DEV_R1_A:30950:19678,000852.SH,2015-07-14,2015-05-07,2015,-1,SHORT,29,1,-1.88176325494,-2.33573128279,0.453968027849
000852.SH:DEV_R1_A:30963:42960,000852.SH,2015-07-15,2015-09-25,2015,1,LONG,19,1,-7.94576430051,14.6781749669,-22.6239392674
000852.SH:DEV_R1_A:30970:1939,000852.SH,2015-07-15,2015-01-15,2015,1,LONG,19,1,-21.9942363603,0.87665468572,-22.870891046
000852.SH:DEV_R1_A:31009:19471,000852.SH,2015-07-15,2015-05-07,2015,-1,SHORT,20,1,-9.77824037305,4.2540880072,-14.0323283803
000852.SH:DEV_R1_A:31048:19523,000852.SH,2015-07-15,2015-05-07,2015,-1,SHORT,21,1,13.2673957322,5.90667454223,7.36072119
000852.SH:DEV_R1_A:31086:51006,000852.SH,2015-07-15,2015-11-18,2015,-1,SHORT,26,1,10.3611082973,7.3775664697,2.98354182755
