day,event_contribution_bp,control_contribution_bp,difference_contribution_bp,symbol,horizon,view
2018-11-12,0,0,0,000852.SH,5,UNSIGNED
2018-11-13,37.4325819781,22.1479943718,15.2845876063,000852.SH,5,UNSIGNED
2018-11-14,8.55837309391,0,8.55837309391,000852.SH,5,UNSIGNED
2018-11-15,0,0,0,000852.SH,5,UNSIGNED
2018-11-16,8.31221956302,8.60617860946,-0.293959046442,000852.SH,5,UNSIGNED
2018-11-19,-59.5956963008,0,-59.5956963008,000852.SH,5,UNSIGNED
2018-11-20,0,0,0,000852.SH,5,UNSIGNED
2018-11-21,39.693006186,15.2907742373,24.4022319488,000852.SH,5,UNSIGNED
2018-11-22,0,11.5381277631,-11.5381277631,000852.SH,5,UNSIGNED
2018-11-23,-16.3133670898,-24.2493070298,7.93593994005,000852.SH,5,UNSIGNED
2018-11-26,-8.43938963766,0,-8.43938963766,000852.SH,5,UNSIGNED
2018-11-27,-6.39845886742,0,-6.39845886742,000852.SH,5,UNSIGNED
2018-11-28,54.4640565193,0,54.4640565193,000852.SH,5,UNSIGNED
2018-11-29,-6.72939466352,-1.35654889373,-5.3728457698,000852.SH,5,UNSIGNED
2018-11-30,24.207691264,0,24.207691264,000852.SH,5,UNSIGNED
2018-12-03,20.319948414,0,20.319948414,000852.SH,5,UNSIGNED
2018-12-04,31.0672526451,0,31.0672526451,000852.SH,5,UNSIGNED
2018-12-05,-17.7683548916,0,-17.7683548916,000852.SH,5,UNSIGNED
2018-12-06,-3.34867169147,-4.38823506029,1.03956336882,000852.SH,5,UNSIGNED
2018-12-07,4.94347069966,0,4.94347069966,000852.SH,5,UNSIGNED
2018-12-10,41.7985193723,0,41.7985193723,000852.SH,5,UNSIGNED
2018-12-11,0,0,0,000852.SH,5,UNSIGNED
2018-12-12,0,11.7090653248,-11.7090653248,000852.SH,5,UNSIGNED
2018-12-13,0,0,0,000852.SH,5,UNSIGNED
2018-12-14,0,1.81817805987,-1.81817805987,000852.SH,5,UNSIGNED
2018-12-17,7.4096669604,16.3609775971,-8.95131063671,000852.SH,5,UNSIGNED
2018-12-18,0,-5.66817959863,5.66817959863,000852.SH,5,UNSIGNED
2018-12-19,-7.00835721117,-12.3702335758,5.36187636459,000852.SH,5,UNSIGNED
2018-12-20,44.7530937164,0,44.7530937164,000852.SH,5,UNSIGNED
2018-12-21,24.1281062372,0,24.1281062372,000852.SH,5,UNSIGNED
2018-12-24,-7.57821264163,-14.0749748348,6.49676219314,000852.SH,5,UNSIGNED
2018-12-25,0,-16.0664780964,16.0664780964,000852.SH,5,UNSIGNED
2018-12-26,52.2274243826,37.7702763075,14.4571480751,000852.SH,5,UNSIGNED
2018-12-27,0,-7.50504803107,7.50504803107,000852.SH,5,UNSIGNED
2018-12-28,-2.48371300793,-0.416446965167,-2.06726604277,000852.SH,5,UNSIGNED
2019-01-02,0,0,0,000852.SH,5,UNSIGNED
2019-01-03,-21.1284066472,-10.0243561035,-11.1040505437,000852.SH,5,UNSIGNED
2019-01-04,2.29092425129,0,2.29092425129,000852.SH,5,UNSIGNED
2019-01-07,0,0,0,000852.SH,5,UNSIGNED
2019-01-08,0,0,0,000852.SH,5,UNSIGNED
2019-01-09,0,0,0,000852.SH,5,UNSIGNED
2019-01-10,-12.9729052978,2.32243612191,-15.2953414197,000852.SH,5,UNSIGNED
2019-01-11,0,22.0799963261,-22.0799963261,000852.SH,5,UNSIGNED
2019-01-14,0,0,0,000852.SH,5,UNSIGNED
2019-01-15,0,0,0,000852.SH,5,UNSIGNED
2019-01-16,-6.31454945305,-13.0626687475,6.74811929442,000852.SH,5,UNSIGNED
2019-01-17,0,0,0,000852.SH,5,UNSIGNED
2019-01-18,0,0,0,000852.SH,5,UNSIGNED
2019-01-21,0,-1.59011391926,1.59011391926,000852.SH,5,UNSIGNED
2019-01-22,0,0,0,000852.SH,5,UNSIGNED
2019-01-23,4.58611246894,-4.55649018226,9.14260265119,000852.SH,5,UNSIGNED
2019-01-24,2.00861574137,0,2.00861574137,000852.SH,5,UNSIGNED
2019-01-25,-5.8991538943,0,-5.8991538943,000852.SH,5,UNSIGNED
2019-01-28,-2.26796164011,0,-2.26796164011,000852.SH,5,UNSIGNED
2019-01-29,27.2898935879,10.8783973614,16.4114962265,000852.SH,5,UNSIGNED
2019-01-30,0,0,0,000852.SH,5,UNSIGNED
2019-01-31,-33.0361691438,-17.0461230436,-15.9900461002,000852.SH,5,UNSIGNED
2019-02-01,0,3.33316555636,-3.33316555636,000852.SH,5,UNSIGNED
2019-02-11,0,47.2808767185,-47.2808767185,000852.SH,5,UNSIGNED
2019-02-12,7.87004222085,18.420533219,-10.5504909981,000852.SH,5,UNSIGNED
2019-02-13,14.1090436847,0,14.1090436847,000852.SH,5,UNSIGNED
2019-02-14,24.2256974181,0,24.2256974181,000852.SH,5,UNSIGNED
2019-02-15,-1.76101787868,0,-1.76101787868,000852.SH,5,UNSIGNED
2019-02-18,0,0,0,000852.SH,5,UNSIGNED
2019-02-19,14.8308044491,60.2129291748,-45.3821247257,000852.SH,5,UNSIGNED
2019-02-20,0,-8.96669133073,8.96669133073,000852.SH,5,UNSIGNED
2019-02-21,-19.5306137453,-6.39095564649,-13.1396580989,000852.SH,5,UNSIGNED
2019-02-22,0,0,0,000852.SH,5,UNSIGNED
2019-02-25,64.1131102566,37.8057926296,26.307317627,000852.SH,5,UNSIGNED
2019-02-26,52.0274615114,0,52.0274615114,000852.SH,5,UNSIGNED
2019-02-27,0,0,0,000852.SH,5,UNSIGNED
2019-02-28,34.9196787263,-59.0635978477,93.9832765739,000852.SH,5,UNSIGNED
2019-03-01,0,2.16667147796,-2.16667147796,000852.SH,5,UNSIGNED
2019-03-04,41.0584521374,29.792538369,11.2659137685,000852.SH,5,UNSIGNED
2019-03-05,-7.80958316584,0,-7.80958316584,000852.SH,5,UNSIGNED
2019-03-06,-36.6109993855,0,-36.6109993855,000852.SH,5,UNSIGNED
2019-03-07,12.4927410794,0,12.4927410794,000852.SH,5,UNSIGNED
2019-03-08,9.50603814268,0,9.50603814268,000852.SH,5,UNSIGNED
2019-03-11,81.6956278963,0,81.6956278963,000852.SH,5,UNSIGNED
2019-03-12,15.5014726971,0,15.5014726971,000852.SH,5,UNSIGNED
2019-03-13,0,-0.59736912427,0.59736912427,000852.SH,5,UNSIGNED
2019-03-14,51.4768963292,-100.155818396,151.632714725,000852.SH,5,UNSIGNED
2019-03-15,34.4737406331,0,34.4737406331,000852.SH,5,UNSIGNED
2019-03-18,0.371761056731,0,0.371761056731,000852.SH,5,UNSIGNED
2019-03-19,30.4923734233,0,30.4923734233,000852.SH,5,UNSIGNED
2019-03-20,0,-7.73907760914,7.73907760914,000852.SH,5,UNSIGNED
2019-03-21,26.2540814098,19.0919210804,7.16216032945,000852.SH,5,UNSIGNED
2019-03-22,21.8049626987,0,21.8049626987,000852.SH,5,UNSIGNED
2019-03-25,-5.07030452346,0,-5.07030452346,000852.SH,5,UNSIGNED
2019-03-26,-36.8771037317,0,-36.8771037317,000852.SH,5,UNSIGNED
2019-03-27,0.475409210179,0,0.475409210179,000852.SH,5,UNSIGNED
2019-03-28,26.2614941758,17.1171122311,9.14438194472,000852.SH,5,UNSIGNED
2019-03-29,0,0,0,000852.SH,5,UNSIGNED
2019-04-01,0,9.13080677013,-9.13080677013,000852.SH,5,UNSIGNED
2019-04-02,-3.0666182216,2.65329953045,-5.71991775205,000852.SH,5,UNSIGNED
2019-04-03,-79.5654067123,0,-79.5654067123,000852.SH,5,UNSIGNED
2019-04-04,27.4558005429,16.2354918958,11.2203086471,000852.SH,5,UNSIGNED
2019-04-08,13.9601296002,0,13.9601296002,000852.SH,5,UNSIGNED
2019-04-09,0,0,0,000852.SH,5,UNSIGNED
2019-04-10,0,10.099724519,-10.099724519,000852.SH,5,UNSIGNED
2019-04-11,10.3355195089,3.33007575276,7.00544375615,000852.SH,5,UNSIGNED
2019-04-12,9.03268024345,0,9.03268024345,000852.SH,5,UNSIGNED
2019-04-15,-8.27422924664,0,-8.27422924664,000852.SH,5,UNSIGNED
2019-04-16,-3.00515045129,-9.08217735649,6.0770269052,000852.SH,5,UNSIGNED
2019-04-17,7.4938118749,0,7.4938118749,000852.SH,5,UNSIGNED
2019-04-18,0,0,0,000852.SH,5,UNSIGNED
2019-04-19,0,3.76709344277,-3.76709344277,000852.SH,5,UNSIGNED
2019-04-22,-8.47483013746,-7.4982259303,-0.976604207165,000852.SH,5,UNSIGNED
2019-04-23,-27.9287735301,0,-27.9287735301,000852.SH,5,UNSIGNED
2019-04-24,9.38730307769,0,9.38730307769,000852.SH,5,UNSIGNED
2019-04-25,-16.0885147232,0,-16.0885147232,000852.SH,5,UNSIGNED
2019-04-26,19.2649936848,7.48346722556,11.7815264592,000852.SH,5,UNSIGNED
2019-04-29,-30.2681580129,-34.5158869432,4.24772893025,000852.SH,5,UNSIGNED
2019-04-30,47.5827277272,0,47.5827277272,000852.SH,5,UNSIGNED
2019-05-06,-42.4973147646,0,-42.4973147646,000852.SH,5,UNSIGNED
2019-05-07,0,0,0,000852.SH,5,UNSIGNED
2019-05-08,-20.9559161139,-6.72078098995,-14.235135124,000852.SH,5,UNSIGNED
2019-05-09,0,0,0,000852.SH,5,UNSIGNED
2019-05-10,6.4246667004,-5.88597621837,12.3106429188,000852.SH,5,UNSIGNED
2019-05-13,11.5885787695,0,11.5885787695,000852.SH,5,UNSIGNED
2019-05-14,0,48.0997085851,-48.0997085851,000852.SH,5,UNSIGNED
2019-05-15,0,0,0,000852.SH,5,UNSIGNED
2019-05-16,0,-13.2078067088,13.2078067088,000852.SH,5,UNSIGNED
2019-05-17,-2.2098028225,-3.19942244579,0.989619623285,000852.SH,5,UNSIGNED
2019-05-20,-1.9823078868,0,-1.9823078868,000852.SH,5,UNSIGNED
2019-05-21,0,8.36874337358,-8.36874337358,000852.SH,5,UNSIGNED
2019-05-22,0,-10.944014986,10.944014986,000852.SH,5,UNSIGNED
2019-05-23,0,7.86178500632,-7.86178500632,000852.SH,5,UNSIGNED
2019-05-24,-11.9766646457,34.4201454508,-46.3968100965,000852.SH,5,UNSIGNED
2019-05-27,-2.76211485107,0,-2.76211485107,000852.SH,5,UNSIGNED
2019-05-28,8.53313643048,0,8.53313643048,000852.SH,5,UNSIGNED
2019-05-29,-4.36516669319,0,-4.36516669319,000852.SH,5,UNSIGNED
2019-05-30,0,1.46498435418,-1.46498435418,000852.SH,5,UNSIGNED
2019-05-31,0,0,0,000852.SH,5,UNSIGNED
2019-06-03,0,-6.95170162579,6.95170162579,000852.SH,5,UNSIGNED
2019-06-04,-1.33652016945,-12.6817201054,11.345199936,000852.SH,5,UNSIGNED
2019-06-05,-7.2788125538,0,-7.2788125538,000852.SH,5,UNSIGNED
2019-06-06,-14.6506231802,0,-14.6506231802,000852.SH,5,UNSIGNED
2019-06-10,49.1612284122,0,49.1612284122,000852.SH,5,UNSIGNED
2019-06-11,0,0,0,000852.SH,5,UNSIGNED
2019-06-12,14.1274292325,2.27236749063,11.8550617418,000852.SH,5,UNSIGNED
2019-06-13,0,0,0,000852.SH,5,UNSIGNED
2019-06-14,0,-9.96083516768,9.96083516768,000852.SH,5,UNSIGNED
2019-06-17,0,15.9223083934,-15.9223083934,000852.SH,5,UNSIGNED
2019-06-18,0,0,0,000852.SH,5,UNSIGNED
2019-06-19,0,-2.20305074635,2.20305074635,000852.SH,5,UNSIGNED
2019-06-20,0,12.2986525158,-12.2986525158,000852.SH,5,UNSIGNED
2019-06-21,10.2304289519,11.3418054559,-1.11137650398,000852.SH,5,UNSIGNED
2019-06-24,0.925535210043,0,0.925535210043,000852.SH,5,UNSIGNED
2019-06-25,0,0,0,000852.SH,5,UNSIGNED
2019-06-26,12.128073285,0,12.128073285,000852.SH,5,UNSIGNED
2019-06-27,8.04802244178,0,8.04802244178,000852.SH,5,UNSIGNED
2019-06-28,0,0,0,000852.SH,5,UNSIGNED
2019-07-01,-7.39357131161,-4.9722596825,-2.42131162911,000852.SH,5,UNSIGNED
2019-07-02,0,0,0,000852.SH,5,UNSIGNED
2019-07-03,0.107279469471,4.7943516302,-4.68707216073,000852.SH,5,UNSIGNED
2019-07-04,0,0,0,000852.SH,5,UNSIGNED
2019-07-05,0,-5.16915143965,5.16915143965,000852.SH,5,UNSIGNED
2019-07-08,3.29168241406,-2.13766017127,5.42934258533,000852.SH,5,UNSIGNED
2019-07-09,0,-2.63848488407,2.63848488407,000852.SH,5,UNSIGNED
2019-07-10,15.291502603,5.13449639257,10.1570062104,000852.SH,5,UNSIGNED
2019-07-11,-4.00367051443,0,-4.00367051443,000852.SH,5,UNSIGNED
2019-07-12,18.3102466649,0,18.3102466649,000852.SH,5,UNSIGNED
2019-07-15,0,21.1602395389,-21.1602395389,000852.SH,5,UNSIGNED
2019-07-16,0,-1.01407518338,1.01407518338,000852.SH,5,UNSIGNED
2019-07-17,0,0,0,000852.SH,5,UNSIGNED
2019-07-18,-10.7567095657,2.00791472924,-12.7646242949,000852.SH,5,UNSIGNED
2019-07-19,0,0,0,000852.SH,5,UNSIGNED
2019-07-22,-11.3972126303,16.8220686815,-28.2192813118,000852.SH,5,UNSIGNED
2019-07-23,0,0,0,000852.SH,5,UNSIGNED
2019-07-24,0,0,0,000852.SH,5,UNSIGNED
2019-07-25,0,0.672478111146,-0.672478111146,000852.SH,5,UNSIGNED
2019-07-26,0,0,0,000852.SH,5,UNSIGNED
2019-07-29,-2.35173758341,2.27242498036,-4.62416256377,000852.SH,5,UNSIGNED
2019-07-30,0,0,0,000852.SH,5,UNSIGNED
2019-07-31,-0.496077808887,-10.1213549009,9.62527709196,000852.SH,5,UNSIGNED
2019-08-01,7.44968961369,0,7.44968961369,000852.SH,5,UNSIGNED
2019-08-02,-8.42522370475,-8.57068997875,0.145466273999,000852.SH,5,UNSIGNED
2019-08-05,-4.51799265262,0,-4.51799265262,000852.SH,5,UNSIGNED
2019-08-06,-24.1060855122,-30.7941761152,6.688090603,000852.SH,5,UNSIGNED
2019-08-07,0,0,0,000852.SH,5,UNSIGNED
2019-08-08,0,7.82096521624,-7.82096521624,000852.SH,5,UNSIGNED
2019-08-09,0,-28.6036794717,28.6036794717,000852.SH,5,UNSIGNED
2019-08-12,0,20.6013884185,-20.6013884185,000852.SH,5,UNSIGNED
2019-08-13,0,0,0,000852.SH,5,UNSIGNED
2019-08-14,0,0,0,000852.SH,5,UNSIGNED
2019-08-15,4.50695182458,41.7205969769,-37.2136451523,000852.SH,5,UNSIGNED
2019-08-16,0,0,0,000852.SH,5,UNSIGNED
2019-08-19,0,0,0,000852.SH,5,UNSIGNED
2019-08-20,0,0,0,000852.SH,5,UNSIGNED
2019-08-21,-12.7240867518,-9.5225903361,-3.20149641573,000852.SH,5,UNSIGNED
2019-08-22,0,-33.9142159508,33.9142159508,000852.SH,5,UNSIGNED
2019-08-23,7.55375045441,12.8133230308,-5.25957257642,000852.SH,5,UNSIGNED
2019-08-26,-3.31199455071,0,-3.31199455071,000852.SH,5,UNSIGNED
2019-08-27,4.91703569279,-0.548752458933,5.46578815172,000852.SH,5,UNSIGNED
2019-08-28,0,0,0,000852.SH,5,UNSIGNED
2019-08-29,0,-6.03950914927,6.03950914927,000852.SH,5,UNSIGNED
2019-08-30,0,16.9419848253,-16.9419848253,000852.SH,5,UNSIGNED
2019-09-02,0,21.9558617952,-21.9558617952,000852.SH,5,UNSIGNED
2019-09-03,0,0,0,000852.SH,5,UNSIGNED
2019-09-04,5.98026889633,7.88614757232,-1.90587867599,000852.SH,5,UNSIGNED
2019-09-05,0,5.2729571796,-5.2729571796,000852.SH,5,UNSIGNED
2019-09-06,22.7268659728,0,22.7268659728,000852.SH,5,UNSIGNED
2019-09-09,-7.21518645995,-6.65531282383,-0.559873636121,000852.SH,5,UNSIGNED
2019-09-10,-0.938709546386,0.163861162232,-1.10257070862,000852.SH,5,UNSIGNED
2019-09-11,3.50210680197,0,3.50210680197,000852.SH,5,UNSIGNED
2019-09-12,0,-6.0306321797,6.0306321797,000852.SH,5,UNSIGNED
2019-09-16,-9.5449013896,0,-9.5449013896,000852.SH,5,UNSIGNED
2019-09-17,-39.5123867315,0,-39.5123867315,000852.SH,5,UNSIGNED
2019-09-18,13.3476572319,0,13.3476572319,000852.SH,5,UNSIGNED
2019-09-19,5.17562633818,1.56313892497,3.61248741321,000852.SH,5,UNSIGNED
2019-09-20,6.40000398544,0,6.40000398544,000852.SH,5,UNSIGNED
2019-09-23,1.93261648681,7.49175472039,-5.55913823358,000852.SH,5,UNSIGNED
2019-09-24,19.4330142288,0,19.4330142288,000852.SH,5,UNSIGNED
2019-09-25,3.1943967823,-8.1225762638,11.3169730461,000852.SH,5,UNSIGNED
2019-09-26,-16.8724736728,0,-16.8724736728,000852.SH,5,UNSIGNED
2019-09-27,7.62910997049,0,7.62910997049,000852.SH,5,UNSIGNED
2019-09-30,0,-6.12641409614,6.12641409614,000852.SH,5,UNSIGNED
2019-10-08,26.0144037141,17.9959289669,8.01847474716,000852.SH,5,UNSIGNED
2019-10-09,-1.70774266249,-9.53233373608,7.82459107359,000852.SH,5,UNSIGNED
2019-10-10,0,0,0,000852.SH,5,UNSIGNED
2019-10-11,4.44608144297,5.43085161034,-0.984770167376,000852.SH,5,UNSIGNED
2019-10-14,0.0306046810934,-0.474342982535,0.504947663628,000852.SH,5,UNSIGNED
2019-10-15,0,0,0,000852.SH,5,UNSIGNED
2019-10-16,0,0,0,000852.SH,5,UNSIGNED
2019-10-17,0,0,0,000852.SH,5,UNSIGNED
2019-10-18,0,0,0,000852.SH,5,UNSIGNED
2019-10-21,-0.813941223528,-9.67835657753,8.864415354,000852.SH,5,UNSIGNED
2019-10-22,0,0,0,000852.SH,5,UNSIGNED
2019-10-23,0,0,0,000852.SH,5,UNSIGNED
2019-10-24,0,0,0,000852.SH,5,UNSIGNED
2019-10-25,0,-5.35185726893,5.35185726893,000852.SH,5,UNSIGNED
2019-10-28,0,15.6677598125,-15.6677598125,000852.SH,5,UNSIGNED
2019-10-29,0,0,0,000852.SH,5,UNSIGNED
2019-10-30,-10.0327185359,-1.75455316748,-8.27816536838,000852.SH,5,UNSIGNED
2019-10-31,0,0,0,000852.SH,5,UNSIGNED
2019-11-01,0,-10.3712420539,10.3712420539,000852.SH,5,UNSIGNED
2019-11-04,-2.59157569989,-4.46341733062,1.87184163072,000852.SH,5,UNSIGNED
2019-11-05,0,-2.53990264584,2.53990264584,000852.SH,5,UNSIGNED
2019-11-06,0,0,0,000852.SH,5,UNSIGNED
2019-11-07,-4.59290763607,12.249667197,-16.8425748331,000852.SH,5,UNSIGNED
2019-11-08,7.80437858853,0,7.80437858853,000852.SH,5,UNSIGNED
2019-11-11,0,0,0,000852.SH,5,UNSIGNED
2019-11-12,0,-20.4892668611,20.4892668611,000852.SH,5,UNSIGNED
2019-11-13,-16.048461577,4.2869454642,-20.3354070412,000852.SH,5,UNSIGNED
2019-11-14,0,0,0,000852.SH,5,UNSIGNED
2019-11-15,0,-9.09759206578,9.09759206578,000852.SH,5,UNSIGNED
2019-11-18,0,7.64145495233,-7.64145495233,000852.SH,5,UNSIGNED
2019-11-19,0,0,0,000852.SH,5,UNSIGNED
2019-11-20,0,8.87290359082,-8.87290359082,000852.SH,5,UNSIGNED
2019-11-21,-9.31850034025,-9.09606472182,-0.222435618431,000852.SH,5,UNSIGNED
2019-11-22,0,-18.0008228766,18.0008228766,000852.SH,5,UNSIGNED
2019-11-25,4.45796807489,-6.6406199974,11.0985880723,000852.SH,5,UNSIGNED
2019-11-26,0,0,0,000852.SH,5,UNSIGNED
2019-11-27,0,9.27731863208,-9.27731863208,000852.SH,5,UNSIGNED
2019-11-28,0,0,0,000852.SH,5,UNSIGNED
2019-11-29,0,0,0,000852.SH,5,UNSIGNED
2019-12-02,-2.72899032771,-5.9932040094,3.26421368169,000852.SH,5,UNSIGNED
2019-12-03,0,0,0,000852.SH,5,UNSIGNED
2019-12-04,6.83053409845,17.717672349,-10.8871382505,000852.SH,5,UNSIGNED
2019-12-05,0,0,0,000852.SH,5,UNSIGNED
2019-12-06,1.28877904611,0.254568784899,1.03421026121,000852.SH,5,UNSIGNED
2019-12-09,0,1.19955005257,-1.19955005257,000852.SH,5,UNSIGNED
2019-12-10,-4.1134931631,0,-4.1134931631,000852.SH,5,UNSIGNED
2019-12-11,-0.644337249681,0,-0.644337249681,000852.SH,5,UNSIGNED
2019-12-12,0,4.97988278001,-4.97988278001,000852.SH,5,UNSIGNED
2019-12-13,0,0,0,000852.SH,5,UNSIGNED
2019-12-16,0,0,0,000852.SH,5,UNSIGNED
2019-12-17,18.6068504549,7.62481752865,10.9820329263,000852.SH,5,UNSIGNED
2019-12-18,8.1478499864,8.10480170141,0.043048284989,000852.SH,5,UNSIGNED
2019-12-19,0,-3.08237375194,3.08237375194,000852.SH,5,UNSIGNED
2019-12-20,-0.977274190572,17.4016233708,-18.3788975614,000852.SH,5,UNSIGNED
2019-12-23,8.47207811028,0,8.47207811028,000852.SH,5,UNSIGNED
2019-12-24,20.8794911529,0,20.8794911529,000852.SH,5,UNSIGNED
2019-12-25,5.2706139232,4.78315324322,0.487460679986,000852.SH,5,UNSIGNED
2019-12-26,2.97859347559,0,2.97859347559,000852.SH,5,UNSIGNED
2019-12-27,0,0,0,000852.SH,5,UNSIGNED
2019-12-30,0,18.2304364673,-18.2304364673,000852.SH,5,UNSIGNED
2019-12-31,5.76667065924,1.33960308511,4.42706757412,000852.SH,5,UNSIGNED
2020-01-02,0,0,0,000852.SH,5,UNSIGNED
2020-01-03,6.99415790529,8.33153281783,-1.33737491254,000852.SH,5,UNSIGNED
2020-01-06,0.543827835402,0,0.543827835402,000852.SH,5,UNSIGNED
2020-01-07,0.618307421624,0,0.618307421624,000852.SH,5,UNSIGNED
2020-01-08,8.03277732547,0,8.03277732547,000852.SH,5,UNSIGNED
2020-01-09,0,0,0,000852.SH,5,UNSIGNED
2020-01-10,-2.52449779592,57.0458375458,-59.5703353417,000852.SH,5,UNSIGNED
2020-01-13,0,0,0,000852.SH,5,UNSIGNED
2020-01-14,0,0,0,000852.SH,5,UNSIGNED
2020-01-15,-12.7700190517,-8.09768868036,-4.67233037135,000852.SH,5,UNSIGNED
2020-01-16,0,0,0,000852.SH,5,UNSIGNED
2020-01-17,0,-7.43793387847,7.43793387847,000852.SH,5,UNSIGNED
2020-01-20,0,-4.30526124642,4.30526124642,000852.SH,5,UNSIGNED
2020-01-21,-6.46624212624,-9.19743410042,2.73119197417,000852.SH,5,UNSIGNED
2020-01-22,-2.57962944879,19.3318131806,-21.9114426294,000852.SH,5,UNSIGNED
2020-01-23,13.4388981952,0,13.4388981952,000852.SH,5,UNSIGNED
2020-02-03,-4.55089163621,0,-4.55089163621,000852.SH,5,UNSIGNED
2020-02-04,18.7689536576,0,18.7689536576,000852.SH,5,UNSIGNED
2020-02-05,23.1682470555,41.4266579051,-18.2584108497,000852.SH,5,UNSIGNED
2020-02-06,11.6232632562,2.19592277624,9.42734047999,000852.SH,5,UNSIGNED
2020-02-07,21.0316202093,0,21.0316202093,000852.SH,5,UNSIGNED
2020-02-10,39.1783604886,0,39.1783604886,000852.SH,5,UNSIGNED
2020-02-11,-1.25972566603,0,-1.25972566603,000852.SH,5,UNSIGNED
2020-02-12,32.5815873444,0,32.5815873444,000852.SH,5,UNSIGNED
2020-02-13,7.43347740573,0,7.43347740573,000852.SH,5,UNSIGNED
2020-02-14,-4.79869083168,-9.72921233397,4.93052150228,000852.SH,5,UNSIGNED
2020-02-17,0,0,0,000852.SH,5,UNSIGNED
2020-02-18,17.5283772199,14.7829329274,2.74544429252,000852.SH,5,UNSIGNED
2020-02-19,0.633789854118,0,0.633789854118,000852.SH,5,UNSIGNED
2020-02-20,0,0,0,000852.SH,5,UNSIGNED
2020-02-21,19.5844558897,7.03153061276,12.5529252769,000852.SH,5,UNSIGNED
2020-02-24,7.23056142388,0,7.23056142388,000852.SH,5,UNSIGNED
2020-02-25,-40.8223271124,0,-40.8223271124,000852.SH,5,UNSIGNED
2020-02-26,25.0838474782,0,25.0838474782,000852.SH,5,UNSIGNED
2020-02-27,0,-68.7307386321,68.7307386321,000852.SH,5,UNSIGNED
2020-02-28,101.625879397,53.4866550261,48.1392243706,000852.SH,5,UNSIGNED
2020-03-02,-3.36489867735,0,-3.36489867735,000852.SH,5,UNSIGNED
2020-03-03,-18.4405312885,0,-18.4405312885,000852.SH,5,UNSIGNED
2020-03-04,0,68.3935343281,-68.3935343281,000852.SH,5,UNSIGNED
2020-03-05,0.381470283424,-41.8800998416,42.261570125,000852.SH,5,UNSIGNED
2020-03-06,63.2682496034,0,63.2682496034,000852.SH,5,UNSIGNED
2020-03-09,-61.4639113606,0,-61.4639113606,000852.SH,5,UNSIGNED
2020-03-10,-145.675843895,0,-145.675843895,000852.SH,5,UNSIGNED
2020-03-11,11.7532922591,0,11.7532922591,000852.SH,5,UNSIGNED
2020-03-12,26.9707460058,0,26.9707460058,000852.SH,5,UNSIGNED
2020-03-13,15.1799270496,0,15.1799270496,000852.SH,5,UNSIGNED
2020-03-16,-56.4327275571,-445.960471458,389.527743901,000852.SH,5,UNSIGNED
2020-03-17,-393.739447225,0,-393.739447225,000852.SH,5,UNSIGNED
2020-03-18,-52.7468955935,0,-52.7468955935,000852.SH,5,UNSIGNED
2020-03-19,-57.8139279984,0,-57.8139279984,000852.SH,5,UNSIGNED
2020-03-20,140.433344686,0,140.433344686,000852.SH,5,UNSIGNED
2020-03-23,12.2239447051,0,12.2239447051,000852.SH,5,UNSIGNED
2020-03-24,39.4204108694,0,39.4204108694,000852.SH,5,UNSIGNED
2020-03-25,-11.7341123494,0,-11.7341123494,000852.SH,5,UNSIGNED
2020-03-26,9.41903726836,0,9.41903726836,000852.SH,5,UNSIGNED
2020-03-27,0,-4.64814338541,4.64814338541,000852.SH,5,UNSIGNED
2020-03-30,-0.759636716735,-32.1426501184,31.3830134016,000852.SH,5,UNSIGNED
2020-03-31,9.36162253402,0,9.36162253402,000852.SH,5,UNSIGNED
2020-04-01,6.46167569134,0,6.46167569134,000852.SH,5,UNSIGNED
2020-04-02,-10.2120272731,-2.44814071839,-7.76388655467,000852.SH,5,UNSIGNED
2020-04-03,-7.74729895251,14.696276569,-22.4435755215,000852.SH,5,UNSIGNED
2020-04-07,0.969851454121,0,0.969851454121,000852.SH,5,UNSIGNED
2020-04-08,-3.72919333966,0,-3.72919333966,000852.SH,5,UNSIGNED
2020-04-09,44.3855828791,0,44.3855828791,000852.SH,5,UNSIGNED
2020-04-10,-35.1756396574,0,-35.1756396574,000852.SH,5,UNSIGNED
2020-04-13,-5.92289605602,0,-5.92289605602,000852.SH,5,UNSIGNED
2020-04-14,0,-7.46660872721,7.46660872721,000852.SH,5,UNSIGNED
2020-04-15,0,10.6742879038,-10.6742879038,000852.SH,5,UNSIGNED
2020-04-16,0,-7.68861607705,7.68861607705,000852.SH,5,UNSIGNED
2020-04-17,0,0,0,000852.SH,5,UNSIGNED
2020-04-20,4.53187164194,1.45796114161,3.07391050033,000852.SH,5,UNSIGNED
2020-04-21,0,18.5271546923,-18.5271546923,000852.SH,5,UNSIGNED
2020-04-22,0,2.86914278229,-2.86914278229,000852.SH,5,UNSIGNED
2020-04-23,0,26.0096835089,-26.0096835089,000852.SH,5,UNSIGNED
2020-04-24,-12.6558142156,-13.8006813385,1.14486712288,000852.SH,5,UNSIGNED
2020-04-27,-3.73734194164,0,-3.73734194164,000852.SH,5,UNSIGNED
2020-04-28,3.30552939552,0,3.30552939552,000852.SH,5,UNSIGNED
2020-04-29,0,6.95107791025,-6.95107791025,000852.SH,5,UNSIGNED
2020-04-30,0,67.8163969388,-67.8163969388,000852.SH,5,UNSIGNED
